Time Stamp, NOCNC1-INST (PPB), NO2CNC1-INST (PPB), SMPFLW-INST (cc/m)
06/24/2018 03:02:01,     0.0173,     3.6990,   1002.701
06/24/2018 03:03:01,     0.0148,     3.7754,    981.989
06/24/2018 03:04:01,     0.0123,     3.8548,   1005.802
06/24/2018 03:05:01,     0.0096,     3.8756,    981.871
06/24/2018 03:06:01,     0.0073,     3.8971,    982.007
06/24/2018 03:07:01,     0.0098,     3.8880,    983.311
06/24/2018 03:08:01,     0.0091,     3.8803,   1005.854
06/24/2018 03:09:01,     0.0137,     3.9067,   1005.888
06/24/2018 03:10:01,     0.0104,     3.9282,    985.045
06/24/2018 03:11:01,     0.0127,     3.9561,   1005.742
06/24/2018 03:12:01,     0.0123,     3.9754,    982.058
06/24/2018 03:13:01,     0.0116,     3.9885,    982.131
06/24/2018 03:14:01,     0.0185,     4.0236,   1005.917
06/24/2018 03:15:01,     0.0187,     4.0552,    981.890
06/24/2018 03:16:01,     0.0254,     4.1080,    982.074
06/24/2018 03:17:01,     0.0231,     4.1542,   1005.849
06/24/2018 03:18:01,     0.0228,     4.2307,   1005.682
06/24/2018 03:19:01,     0.0251,     4.2903,    981.799
06/24/2018 03:20:01,     0.0258,     4.3598,   1005.691
06/24/2018 03:21:01,     0.0315,     4.4142,    982.027
06/24/2018 03:22:01,     0.0362,     4.4313,    981.881
06/24/2018 03:23:01,     0.0336,     4.4266,    982.262
06/24/2018 03:24:01,     0.0317,     4.4481,   1005.837
06/24/2018 03:25:01,     0.0244,     4.4115,   1005.872
06/24/2018 03:26:01,     0.0297,     4.3576,    982.358
06/24/2018 03:27:01,     0.0246,     4.2917,   1005.753
06/24/2018 03:28:01,     0.0304,     4.1822,    982.007
06/24/2018 03:29:01,     0.0331,     4.1028,    981.913
06/24/2018 03:30:01,     0.0298,     4.0494,    984.716
06/24/2018 03:31:01,     0.0207,     4.0165,    981.875
06/24/2018 03:32:01,     0.0238,     3.9773,    981.938
06/24/2018 03:33:02,     0.0220,     3.9540,    982.970
06/24/2018 03:34:01,     0.0225,     3.9548,   1005.651
06/24/2018 03:35:01,     0.0239,     3.9587,    981.881
06/24/2018 03:36:01,     0.0247,     3.9032,   1005.761
06/24/2018 03:37:01,     0.0241,     3.9101,   1005.533
06/24/2018 03:38:01,     0.0241,     3.9216,    981.890
06/24/2018 03:39:01,     0.0203,     3.9477,    981.897
06/24/2018 03:40:01,     0.0238,     3.9509,   1005.572
06/24/2018 03:41:01,     0.0206,     3.9477,   1005.827
06/24/2018 03:42:01,     0.0270,     3.9757,    981.985
06/24/2018 03:43:01,     0.0323,     3.9528,   1005.514
06/24/2018 03:44:01,     0.0332,     3.9805,   1005.196
06/24/2018 03:45:01,     0.0349,     3.9836,    981.742
06/24/2018 03:46:01,     0.0343,     3.9781,    982.822
06/24/2018 03:47:01,     0.0376,     3.9373,   1004.564
06/24/2018 03:48:01,     0.0377,     3.9357,    981.944
06/24/2018 03:49:01,     0.0344,     3.9571,    982.253
06/24/2018 03:50:01,     0.0333,     3.9340,   1005.540
06/24/2018 03:51:01,     0.0318,     3.9184,    981.774
06/24/2018 03:52:01,     0.0312,     3.9053,   1005.653
06/24/2018 03:53:01,     0.0294,     3.8913,   1005.815
06/24/2018 03:54:01,     0.0324,     3.8760,    981.976
06/24/2018 03:55:01,     0.0293,     3.8682,    981.824
06/24/2018 03:56:01,     0.0269,     3.8959,    989.103
06/24/2018 03:57:01,     0.0309,     3.8816,   1005.819
06/24/2018 03:58:01,     0.0341,     3.8193,    981.767
06/24/2018 03:59:01,     0.0378,     3.7940,   1005.701
06/24/2018 04:00:01,     0.0344,     3.7931,   1005.558
06/24/2018 04:01:01,     0.0361,     3.7423,    981.764
06/24/2018 04:02:01,     0.0360,     3.7485,    982.004
06/24/2018 04:03:01,     0.0433,     3.7427,   1005.237
06/24/2018 04:04:01,     0.0444,     3.7676,    981.919
06/24/2018 04:05:01,     0.0425,     3.7945,    982.115
06/24/2018 04:06:01,     0.0438,     3.8062,   1005.629
06/24/2018 04:07:01,     0.0424,     3.8324,   1000.928
06/24/2018 04:08:01,     0.0438,     3.8742,   1005.755
06/24/2018 04:09:01,     0.0473,     3.8883,   1005.612
06/24/2018 04:10:01,     0.0513,     3.9271,    981.694
06/24/2018 04:11:01,     0.0559,     3.9421,    981.897
06/24/2018 04:12:01,     0.0545,     3.9390,    985.462
06/24/2018 04:13:01,     0.0599,     3.9271,   1005.875
06/24/2018 04:14:01,     0.0668,     3.9237,    981.900
06/24/2018 04:15:01,     0.0780,     3.9058,    982.825
06/24/2018 04:16:01,     0.0851,     3.8986,   1005.615
06/24/2018 04:17:01,     0.0848,     3.8771,    981.805
06/24/2018 04:18:01,     0.0818,     3.8802,    981.818
06/24/2018 04:19:01,     0.0840,     3.8696,   1005.603
06/24/2018 04:20:01,     0.0821,     3.8350,    981.635
06/24/2018 04:21:01,     0.0834,     3.8436,    982.007
06/24/2018 04:22:01,     0.0808,     3.8373,   1005.654
06/24/2018 04:23:01,     0.0812,     3.8041,   1003.103
06/24/2018 04:24:01,     0.0683,     3.7959,   1005.856
06/24/2018 04:25:01,     0.0679,     3.7897,   1005.527
06/24/2018 04:26:01,     0.0771,     3.7792,    999.294
06/24/2018 04:27:01,     0.0731,     3.8338,    981.733
06/24/2018 04:28:01,     0.0752,     3.8747,    981.827
06/24/2018 04:29:01,     0.0855,     3.9323,   1005.575
06/24/2018 04:30:01,     0.0909,     4.0004,    981.689
06/24/2018 04:31:01,     0.0980,     4.0927,    982.380
06/24/2018 04:32:01,     0.1010,     4.1678,   1005.625
06/24/2018 04:33:01,     0.1103,     4.2998,    981.647
06/24/2018 04:34:01,     0.1146,     4.3751,    981.793
06/24/2018 04:35:01,     0.1225,     4.4089,   1005.556
06/24/2018 04:36:01,     0.1243,     4.4138,    981.701
06/24/2018 04:37:01,     0.1269,     4.4157,    981.755
06/24/2018 04:38:01,     0.1269,     4.4142,   1005.515
06/24/2018 04:39:01,     0.1289,     4.3982,   1005.543
06/24/2018 04:40:01,     0.1269,     4.3480,   1005.631
06/24/2018 04:41:01,     0.1244,     4.3449,   1005.629
06/24/2018 04:42:01,     0.1278,     4.2856,   1005.185
06/24/2018 04:43:01,     0.1264,     4.3087,    981.666
06/24/2018 04:44:01,     0.1319,     4.3251,    981.689
06/24/2018 04:45:01,     0.1327,     4.3489,   1005.774
06/24/2018 04:46:01,     0.1407,     4.3591,    981.786
06/24/2018 04:47:01,     0.1406,     4.3746,    981.774
06/24/2018 04:48:01,     0.1439,     4.3910,   1005.700
06/24/2018 04:49:01,     0.1553,     4.3860,    981.922
06/24/2018 04:50:01,     0.1652,     4.3817,    982.014
06/24/2018 04:51:01,     0.1667,     4.3717,   1005.717
06/24/2018 04:52:01,     0.1733,     4.3558,    981.748
06/24/2018 04:53:01,     0.1836,     4.3370,    981.827
06/24/2018 04:54:01,     0.1850,     4.3309,    985.547
06/24/2018 04:55:01,     0.1888,     4.3635,   1005.815
06/24/2018 04:56:01,     0.1951,     4.3769,   1005.635
06/24/2018 04:57:01,     0.2021,     4.4074,    994.830
06/24/2018 04:58:01,     0.2084,     4.4340,   1005.716
06/24/2018 04:59:01,     0.2180,     4.4390,    981.884
06/24/2018 05:00:01,     0.2267,     4.4602,    981.919
06/24/2018 05:01:01,     0.2348,     4.4838,   1005.761
06/24/2018 05:02:01,     0.2443,     4.4865,    981.944
06/24/2018 05:03:01,     0.2491,     4.5208,    981.929
06/24/2018 05:04:01,     0.2572,     4.5513,   1005.827
06/24/2018 05:05:01,     0.2558,     4.6355,   1001.814
06/24/2018 05:06:01,     0.2614,     4.7054,    981.948
06/24/2018 05:07:01,     0.2653,     4.7884,   1005.787
06/24/2018 05:08:01,     0.2695,     4.8870,   1004.722
06/24/2018 05:09:01,     0.2712,     4.9422,    981.973
06/24/2018 05:10:01,     0.2742,     5.0462,    982.039
06/24/2018 05:11:01,     0.2869,     5.1281,   1005.777
06/24/2018 05:12:01,     0.3002,     5.1754,   1005.904
06/24/2018 05:13:01,     0.3155,     5.2149,    982.143
06/24/2018 05:14:01,     0.3261,     5.2504,   1005.855
06/24/2018 05:15:01,     0.3378,     5.2791,    981.856
06/24/2018 05:16:01,     0.3493,     5.2891,    981.916
06/24/2018 05:17:01,     0.3701,     5.3894,    983.027
06/24/2018 05:18:01,     0.3939,     5.4643,    981.988
06/24/2018 05:19:01,     0.4021,     5.5384,    981.868
06/24/2018 05:20:01,     0.4132,     5.6289,   1005.865
06/24/2018 05:21:01,     0.4291,     5.6685,   1005.484
06/24/2018 05:22:01,     0.4462,     5.6763,    982.014
06/24/2018 05:23:01,     0.4663,     5.6741,   1005.898
06/24/2018 05:24:01,     0.4736,     5.7023,   1005.758
06/24/2018 05:25:01,     0.4843,     5.7059,    982.017
06/24/2018 05:26:01,     0.4907,     5.6681,    982.055
06/24/2018 05:27:01,     0.4934,     5.6456,   1005.919
06/24/2018 05:28:01,     0.5101,     5.5966,   1005.919
06/24/2018 05:29:01,     0.5236,     5.5506,    982.225
06/24/2018 05:30:01,     0.5290,     5.5019,   1005.734
06/24/2018 05:31:01,     0.5346,     5.4657,   1004.059
06/24/2018 05:32:01,     0.5507,     5.4625,    982.058
06/24/2018 05:33:01,     0.5677,     5.4231,    982.705
06/24/2018 05:34:01,     0.5805,     5.3872,    981.966
06/24/2018 05:35:01,     0.5966,     5.3539,    981.947
06/24/2018 05:36:01,     0.6156,     5.2772,    982.156
06/24/2018 05:37:01,     0.6298,     5.2229,   1005.824
06/24/2018 05:38:01,     0.6475,     5.2012,    981.916
06/24/2018 05:39:01,     0.6700,     5.1828,   1005.885
06/24/2018 05:40:01,     0.6866,     5.1572,   1005.799
06/24/2018 05:41:01,     0.7123,     5.0607,    981.938
06/24/2018 05:42:01,     0.7226,     5.0286,    981.935
06/24/2018 05:43:01,     0.7318,     5.0198,   1005.827
06/24/2018 05:44:01,     0.7510,     4.9881,   1005.755
06/24/2018 05:45:01,     0.7608,     5.0001,    982.039
06/24/2018 05:46:01,     0.7727,     4.9635,   1005.719
06/24/2018 05:47:01,     0.7779,     4.9475,   1004.770
06/24/2018 05:48:01,     0.7838,     4.9245,    981.865
06/24/2018 05:49:01,     0.7761,     4.9350,    981.935
06/24/2018 05:50:01,     0.7810,     4.9801,   1003.197
06/24/2018 05:51:01,     0.7864,     4.9593,    981.976
06/24/2018 05:52:01,     0.7932,     4.9240,    982.178
06/24/2018 05:53:01,     0.7877,     4.9695,   1005.726
06/24/2018 05:54:01,     0.7867,     4.9585,    981.944
06/24/2018 05:55:01,     0.7820,     4.9946,   1005.755
06/24/2018 05:56:01,     0.7850,     5.0086,   1005.654
06/24/2018 05:57:01,     0.7924,     5.0275,    981.748
06/24/2018 05:58:01,     0.7969,     5.0299,    981.843
06/24/2018 05:59:01,     0.8018,     5.0177,    982.386
06/24/2018 06:00:01,     0.8029,     5.0503,   1005.778
06/24/2018 06:01:01,     0.8039,     5.0797,    981.859
06/24/2018 06:02:01,     0.8104,     5.1047,    985.512
06/24/2018 06:03:01,     0.8160,     5.1158,   1005.726
06/24/2018 06:04:01,     0.8209,     5.0895,    981.916
06/24/2018 06:05:01,     0.8272,     5.0432,    981.853
06/24/2018 06:06:01,     0.8330,     5.0062,   1005.572
06/24/2018 06:07:01,     0.8521,     4.9737,    981.966
06/24/2018 06:08:01,     0.8724,     4.8963,    981.887
06/24/2018 06:09:01,     0.8940,     4.8244,   1005.755
06/24/2018 06:10:01,     0.9037,     4.7697,   1005.778
06/24/2018 06:11:01,     0.9234,     4.6590,   1005.805
06/24/2018 06:12:01,     0.9438,     4.6830,   1005.988
06/24/2018 06:13:01,     0.9718,     4.6524,   1005.250
06/24/2018 06:14:01,     0.9973,     4.6604,    982.095
06/24/2018 06:15:01,     1.0258,     4.6717,    982.036
06/24/2018 06:16:01,     1.0374,     4.6582,   1005.715
06/24/2018 06:17:01,     1.0472,     4.6501,    981.853
06/24/2018 06:18:01,     1.0565,     4.6721,    982.071
06/24/2018 06:19:01,     1.0767,     4.6536,   1005.817
06/24/2018 06:20:01,     1.0923,     4.5993,    981.944
06/24/2018 06:21:01,     1.0878,     4.5511,    981.910
06/24/2018 06:22:01,     1.1030,     4.4944,   1005.679
06/24/2018 06:23:01,     1.1030,     4.4418,    982.036
06/24/2018 06:24:01,     1.1047,     4.3931,    982.048
06/24/2018 06:25:01,     1.1176,     4.3696,   1005.767
06/24/2018 06:26:01,     1.1529,     4.4545,   1006.077
06/24/2018 06:27:01,     1.1686,     4.5146,   1005.856
06/24/2018 06:28:01,     1.1745,     4.5557,   1005.944
06/24/2018 06:29:01,     1.1935,     4.6601,   1005.625
06/24/2018 06:30:01,     1.2004,     4.7833,    981.966
06/24/2018 06:31:01,     1.2211,     4.8800,    981.881
06/24/2018 06:32:01,     1.2365,     4.9633,   1005.973
06/24/2018 06:33:01,     1.2627,     5.0650,    981.786
06/24/2018 06:34:01,     1.2687,     5.1216,    982.058
06/24/2018 06:35:01,     1.2792,     5.1445,   1005.938
06/24/2018 06:36:01,     1.3056,     5.2331,   1005.424
06/24/2018 06:37:01,     1.3169,     5.3242,    981.919
06/24/2018 06:38:01,     1.3493,     5.3140,   1005.788
06/24/2018 06:39:01,     1.3677,     5.3296,    982.178
06/24/2018 06:40:01,     1.3849,     5.3785,    982.102
06/24/2018 06:41:01,     1.3929,     5.4301,    982.421
06/24/2018 06:42:01,     1.4047,     5.4430,   1005.852
06/24/2018 06:43:01,     1.3932,     5.4696,   1005.765
06/24/2018 06:44:01,     1.3939,     5.4704,    982.774
06/24/2018 06:45:01,     1.3936,     5.4650,   1005.849
06/24/2018 06:46:01,     1.4005,     5.4403,    982.124
06/24/2018 06:47:01,     1.3996,     5.4501,    982.118
06/24/2018 06:48:01,     1.4025,     5.4384,   1006.093
06/24/2018 06:49:01,     1.4179,     5.3954,    982.096
06/24/2018 06:50:01,     1.4332,     5.3617,    982.108
06/24/2018 06:51:01,     1.4388,     5.3239,   1005.912
06/24/2018 06:52:01,     1.4727,     5.2493,   1005.805
06/24/2018 06:53:01,     1.4868,     5.2351,    982.045
06/24/2018 06:54:01,     1.5007,     5.2572,   1006.010
06/24/2018 06:55:01,     1.5081,     5.2514,   1004.425
06/24/2018 06:56:01,     1.5077,     5.1855,    982.292
06/24/2018 06:57:01,     1.5125,     5.1625,    982.295
06/24/2018 06:58:01,     1.5208,     5.1846,   1005.992
06/24/2018 06:59:01,     1.5453,     5.1687,   1006.017
06/24/2018 07:00:01,     1.5568,     5.2243,    982.190
06/24/2018 07:01:01,     1.5796,     5.2385,   1005.966
06/24/2018 07:02:01,     1.5821,     5.2681,    982.102
06/24/2018 07:03:01,     1.5922,     5.1997,    982.339
06/24/2018 07:04:01,     1.6020,     5.1894,    982.810
06/24/2018 07:05:01,     1.6278,     5.1651,    982.197
06/24/2018 07:06:01,     1.6382,     5.1726,    982.101
06/24/2018 07:07:01,     1.6509,     5.1616,    983.251
06/24/2018 07:08:01,     1.6484,     5.1436,   1006.150
06/24/2018 07:09:01,     1.6707,     5.1562,    982.206
06/24/2018 07:10:01,     1.6808,     5.2301,   1006.030
06/24/2018 07:11:01,     1.6912,     5.2754,   1006.028
06/24/2018 07:12:01,     1.7035,     5.3100,    982.244
06/24/2018 07:13:01,     1.7074,     5.3488,    982.345
06/24/2018 07:14:01,     1.6945,     5.3699,   1006.039
06/24/2018 07:15:01,     1.6822,     5.3282,   1006.010
06/24/2018 07:16:01,     1.6731,     5.2851,    982.260
06/24/2018 07:17:01,     1.6600,     5.2526,   1006.114
06/24/2018 07:18:01,     1.6076,     5.1349,   1001.236
06/24/2018 07:19:01,     1.6079,     4.9793,    982.279
06/24/2018 07:20:01,     1.5900,     4.8220,    983.602
06/24/2018 07:21:01,     1.5941,     4.7300,    982.273
06/24/2018 07:22:01,     1.5937,     4.5907,    982.181
06/24/2018 07:23:01,     1.5634,     4.5298,    985.303
06/24/2018 07:24:01,     1.5510,     4.4248,   1005.957
06/24/2018 07:25:01,     1.5443,     4.3681,    982.355
06/24/2018 07:26:01,     1.5359,     4.2820,   1006.156
06/24/2018 07:27:01,     1.5079,     4.2607,   1006.010
06/24/2018 07:28:01,     1.5019,     4.2118,    982.257
06/24/2018 07:29:01,     1.5116,     4.2331,    982.351
06/24/2018 07:30:01,     1.5004,     4.2249,   1006.008
06/24/2018 07:31:01,     1.5040,     4.1887,   1006.043
06/24/2018 07:32:01,     1.5090,     4.2106,    982.386
06/24/2018 07:33:01,     1.4773,     4.2015,   1006.162
06/24/2018 07:34:01,     1.4467,     4.2095,   1005.799
06/24/2018 07:35:01,     1.4211,     4.2262,    982.102
06/24/2018 07:36:01,     1.3895,     4.1970,    982.434
