Time Stamp, NOCNC1-INST (PPB), NO2CNC1-INST (PPB), SMPFLW-INST (cc/m)
06/23/2018 01:10:01,    -0.0191,     4.2866,    986.412
06/23/2018 01:11:01,    -0.0207,     4.2536,   1010.378
06/23/2018 01:12:01,    -0.0183,     4.2106,   1009.459
06/23/2018 01:13:01,    -0.0203,     4.1944,    986.393
06/23/2018 01:14:01,    -0.0222,     4.2044,    986.358
06/23/2018 01:15:01,    -0.0210,     4.2060,   1010.429
06/23/2018 01:16:01,    -0.0179,     4.2107,   1010.393
06/23/2018 01:17:01,    -0.0186,     4.2013,    986.605
06/23/2018 01:18:01,    -0.0186,     4.1889,   1010.482
06/23/2018 01:19:01,    -0.0179,     4.1933,   1007.753
06/23/2018 01:20:01,    -0.0165,     4.2079,    986.342
06/23/2018 01:21:01,    -0.0188,     4.2076,    987.587
06/23/2018 01:22:01,    -0.0166,     4.2137,    993.741
06/23/2018 01:23:01,    -0.0158,     4.2190,    986.390
06/23/2018 01:24:01,    -0.0139,     4.2483,    986.980
06/23/2018 01:25:01,    -0.0116,     4.2591,   1010.419
06/23/2018 01:26:01,    -0.0028,     4.3018,    986.330
06/23/2018 01:27:01,     0.0045,     4.3228,   1010.507
06/23/2018 01:28:01,     0.0158,     4.3032,   1010.295
06/23/2018 01:29:01,     0.0119,     4.3277,    986.424
06/23/2018 01:30:01,     0.0145,     4.3955,    986.456
06/23/2018 01:31:01,     0.0141,     4.4401,   1010.271
06/23/2018 01:32:01,     0.0134,     4.5246,   1010.359
06/23/2018 01:33:01,     0.0105,     4.5722,    986.308
06/23/2018 01:34:01,     0.0070,     4.6075,   1010.318
06/23/2018 01:35:01,    -0.0011,     4.6425,   1009.319
06/23/2018 01:36:01,    -0.0070,     4.6808,    986.396
06/23/2018 01:37:01,    -0.0085,     4.7262,    986.630
06/23/2018 01:38:01,    -0.0013,     4.7588,   1007.744
06/23/2018 01:39:01,     0.0017,     4.7798,    986.358
06/23/2018 01:40:01,    -0.0020,     4.8130,    986.879
06/23/2018 01:41:01,    -0.0004,     4.8155,   1010.380
06/23/2018 01:42:01,     0.0031,     4.8258,    986.422
06/23/2018 01:43:01,     0.0052,     4.8670,   1010.380
06/23/2018 01:44:01,     0.0045,     4.9205,   1010.532
06/23/2018 01:45:01,     0.0059,     5.0003,    986.469
06/23/2018 01:46:01,     0.0103,     5.0300,    986.576
06/23/2018 01:47:01,     0.0073,     5.0464,    993.612
06/23/2018 01:48:01,     0.0082,     5.0489,   1010.475
06/23/2018 01:49:01,     0.0058,     5.0753,    986.510
06/23/2018 01:50:01,     0.0058,     5.1118,    999.424
06/23/2018 01:51:01,     0.0093,     5.1066,   1010.276
06/23/2018 01:52:01,     0.0177,     5.1241,    986.522
06/23/2018 01:53:01,     0.0167,     5.0994,    986.589
06/23/2018 01:54:01,     0.0153,     5.1302,   1010.400
06/23/2018 01:55:01,     0.0102,     5.1734,    986.630
06/23/2018 01:56:01,     0.0149,     5.1767,    986.572
06/23/2018 01:57:01,     0.0202,     5.1491,   1010.519
06/23/2018 01:58:01,     0.0215,     5.1500,   1010.006
06/23/2018 01:59:01,     0.0223,     5.1577,   1010.481
06/23/2018 02:00:01,     0.0198,     5.1383,   1010.523
06/23/2018 02:01:01,     0.0175,     5.1258,   1010.571
06/23/2018 02:02:01,     0.0208,     5.0981,    986.582
06/23/2018 02:03:01,     0.0228,     5.1205,    986.595
06/23/2018 02:04:01,     0.0255,     5.0889,   1010.527
06/23/2018 02:05:01,     0.0231,     5.1059,   1010.576
06/23/2018 02:06:01,     0.0235,     5.1129,    986.516
06/23/2018 02:07:01,     0.0218,     5.1345,   1010.497
06/23/2018 02:08:01,     0.0258,     5.1277,   1009.736
06/23/2018 02:09:01,     0.0205,     5.1677,    986.570
06/23/2018 02:10:01,     0.0204,     5.1940,    986.712
06/23/2018 02:11:01,     0.0156,     5.2061,   1010.214
06/23/2018 02:12:01,     0.0178,     5.2086,    986.491
06/23/2018 02:13:01,     0.0170,     5.2504,    986.848
06/23/2018 02:14:01,     0.0160,     5.2720,   1010.416
06/23/2018 02:15:01,     0.0135,     5.3236,    986.532
06/23/2018 02:16:01,     0.0146,     5.3687,   1010.437
06/23/2018 02:17:01,     0.0127,     5.4004,   1010.405
06/23/2018 02:18:01,     0.0185,     5.4449,    986.428
06/23/2018 02:19:01,     0.0174,     5.5207,    986.450
06/23/2018 02:20:01,     0.0173,     5.5433,    988.755
06/23/2018 02:21:01,     0.0103,     5.6367,   1010.413
06/23/2018 02:22:01,     0.0126,     5.6803,    986.554
06/23/2018 02:23:01,     0.0086,     5.6996,   1010.462
06/23/2018 02:24:01,     0.0057,     5.6888,   1010.380
06/23/2018 02:25:01,     0.0072,     5.6928,    986.482
06/23/2018 02:26:01,     0.0059,     5.6488,    986.491
06/23/2018 02:27:01,     0.0030,     5.6123,   1010.383
06/23/2018 02:28:01,     0.0065,     5.5291,    986.497
06/23/2018 02:29:01,     0.0063,     5.4564,    986.500
06/23/2018 02:30:01,     0.0079,     5.3839,   1010.355
06/23/2018 02:31:01,     0.0089,     5.2973,   1010.286
06/23/2018 02:32:01,     0.0134,     5.1792,   1010.380
06/23/2018 02:33:01,     0.0115,     5.1473,   1010.311
06/23/2018 02:34:01,     0.0122,     5.0831,    986.330
06/23/2018 02:35:01,     0.0103,     5.0737,    986.390
06/23/2018 02:36:01,     0.0109,     5.0698,    986.791
06/23/2018 02:37:01,     0.0108,     5.1014,   1010.384
06/23/2018 02:38:01,     0.0141,     5.1294,    986.415
06/23/2018 02:39:01,     0.0113,     5.1996,    986.984
06/23/2018 02:40:01,     0.0140,     5.2507,   1010.298
06/23/2018 02:41:01,     0.0163,     5.3358,    986.352
06/23/2018 02:42:01,     0.0173,     5.3962,    986.371
06/23/2018 02:43:01,     0.0129,     5.4795,   1010.292
06/23/2018 02:44:01,     0.0158,     5.5044,    986.384
06/23/2018 02:45:01,     0.0140,     5.5547,    986.330
06/23/2018 02:46:01,     0.0115,     5.5909,   1010.277
06/23/2018 02:47:01,     0.0128,     5.5740,   1010.206
06/23/2018 02:48:01,     0.0117,     5.5082,   1010.191
06/23/2018 02:49:01,     0.0106,     5.4494,   1010.204
06/23/2018 02:50:01,     0.0099,     5.3852,   1009.969
06/23/2018 02:51:01,     0.0106,     5.3063,    986.396
06/23/2018 02:52:01,     0.0028,     5.2086,    986.440
06/23/2018 02:53:01,     0.0037,     5.1197,   1010.280
06/23/2018 02:54:01,    -0.0014,     4.9896,    986.444
06/23/2018 02:55:01,    -0.0030,     4.9015,    986.863
06/23/2018 02:56:01,    -0.0048,     4.8604,   1010.429
06/23/2018 02:57:01,    -0.0060,     4.7962,    986.355
06/23/2018 02:58:01,    -0.0012,     4.7284,    986.491
06/23/2018 02:59:01,    -0.0034,     4.6888,   1010.248
06/23/2018 03:00:01,     0.0031,     4.6497,    986.466
06/23/2018 03:01:01,     0.0119,     4.5968,    986.459
06/23/2018 03:02:01,     0.0135,     4.5945,   1010.342
06/23/2018 03:03:01,     0.0143,     4.5714,   1010.491
06/23/2018 03:04:01,     0.0145,     4.5652,   1010.454
06/23/2018 03:05:01,     0.0121,     4.5589,   1010.357
06/23/2018 03:06:01,     0.0127,     4.5434,   1010.335
06/23/2018 03:07:01,     0.0110,     4.5548,    986.554
06/23/2018 03:08:01,     0.0093,     4.5647,    986.583
06/23/2018 03:09:01,     0.0045,     4.5937,   1010.485
06/23/2018 03:10:01,     0.0051,     4.5921,    986.529
06/23/2018 03:11:01,     0.0039,     4.6120,    986.576
06/23/2018 03:12:01,     0.0045,     4.6166,   1010.550
06/23/2018 03:13:01,     0.0043,     4.6072,   1010.002
06/23/2018 03:14:01,     0.0066,     4.6018,    986.548
06/23/2018 03:15:01,     0.0074,     4.6202,   1010.480
06/23/2018 03:16:01,     0.0046,     4.6308,   1004.261
06/23/2018 03:17:01,     0.0145,     4.5902,    986.674
06/23/2018 03:18:01,     0.0170,     4.5910,    987.138
06/23/2018 03:19:01,     0.0168,     4.6017,   1010.529
06/23/2018 03:20:01,     0.0121,     4.5852,   1010.560
06/23/2018 03:21:01,     0.0083,     4.6158,    986.895
06/23/2018 03:22:01,     0.0110,     4.5981,   1010.544
06/23/2018 03:23:01,     0.0057,     4.5908,    986.742
06/23/2018 03:24:02,     0.0055,     4.5661,    986.680
06/23/2018 03:25:01,     0.0083,     4.5524,    993.286
06/23/2018 03:26:01,    -0.0002,     4.5751,    986.746
06/23/2018 03:27:01,    -0.0015,     4.5503,    986.595
06/23/2018 03:28:01,     0.0001,     4.5072,   1010.586
06/23/2018 03:29:01,     0.0043,     4.5042,   1010.307
06/23/2018 03:30:01,     0.0093,     4.4790,    986.656
06/23/2018 03:31:01,     0.0055,     4.4687,   1010.557
06/23/2018 03:32:01,     0.0067,     4.4671,   1010.165
06/23/2018 03:33:01,     0.0082,     4.4849,    986.661
06/23/2018 03:34:01,     0.0135,     4.4819,    986.709
06/23/2018 03:35:01,     0.0153,     4.4735,   1010.671
06/23/2018 03:36:01,     0.0155,     4.5312,   1010.618
06/23/2018 03:37:01,     0.0147,     4.5527,    986.778
06/23/2018 03:38:01,     0.0136,     4.5479,   1010.591
06/23/2018 03:39:01,     0.0126,     4.5964,    986.702
06/23/2018 03:40:01,     0.0127,     4.6110,    986.738
06/23/2018 03:41:01,     0.0104,     4.6409,    989.456
06/23/2018 03:42:01,     0.0071,     4.6800,    986.712
06/23/2018 03:43:01,     0.0080,     4.7194,    986.794
06/23/2018 03:44:01,     0.0071,     4.7386,    993.788
06/23/2018 03:45:01,     0.0098,     4.7387,   1010.762
06/23/2018 03:46:01,     0.0087,     4.7563,    986.756
06/23/2018 03:47:01,     0.0159,     4.7404,   1010.712
06/23/2018 03:48:01,     0.0166,     4.7434,   1010.728
06/23/2018 03:49:01,     0.0235,     4.7436,    986.648
06/23/2018 03:50:01,     0.0290,     4.7445,    986.819
06/23/2018 03:51:01,     0.0332,     4.7168,   1010.678
06/23/2018 03:52:01,     0.0389,     4.7145,   1010.791
06/23/2018 03:53:01,     0.0380,     4.7043,    986.800
06/23/2018 03:54:01,     0.0454,     4.6721,   1010.665
06/23/2018 03:55:01,     0.0500,     4.6883,    986.886
06/23/2018 03:56:01,     0.0518,     4.7237,    986.794
06/23/2018 03:57:01,     0.0572,     4.7369,    986.943
06/23/2018 03:58:01,     0.0611,     4.7238,   1006.724
06/23/2018 03:59:01,     0.0658,     4.7194,    986.863
06/23/2018 04:00:01,     0.0621,     4.7577,    986.920
06/23/2018 04:01:01,     0.0660,     4.7400,   1010.642
06/23/2018 04:02:01,     0.0654,     4.7600,    986.810
06/23/2018 04:03:01,     0.0724,     4.7773,   1010.712
06/23/2018 04:04:01,     0.0718,     4.7511,   1010.690
06/23/2018 04:05:01,     0.0708,     4.7457,    986.753
06/23/2018 04:06:01,     0.0753,     4.7289,    986.778
06/23/2018 04:07:01,     0.0781,     4.7183,   1010.750
06/23/2018 04:08:01,     0.0852,     4.6893,   1010.646
06/23/2018 04:09:01,     0.0910,     4.6788,    986.810
06/23/2018 04:10:02,     0.1041,     4.6639,    992.320
06/23/2018 04:11:01,     0.1140,     4.6266,   1010.561
06/23/2018 04:12:01,     0.1195,     4.6354,    986.785
06/23/2018 04:13:01,     0.1266,     4.6303,    986.816
06/23/2018 04:14:01,     0.1398,     4.6077,   1010.542
06/23/2018 04:15:01,     0.1449,     4.6018,    986.917
06/23/2018 04:16:01,     0.1491,     4.6104,    987.034
06/23/2018 04:17:01,     0.1545,     4.5929,   1010.775
06/23/2018 04:18:01,     0.1590,     4.5838,   1008.098
06/23/2018 04:19:01,     0.1601,     4.5677,   1010.769
06/23/2018 04:20:01,     0.1662,     4.5610,   1010.651
06/23/2018 04:21:01,     0.1743,     4.5490,   1004.371
06/23/2018 04:22:01,     0.1891,     4.5304,    986.779
06/23/2018 04:23:01,     0.1915,     4.5220,    987.264
06/23/2018 04:24:01,     0.2046,     4.5148,   1010.680
06/23/2018 04:25:01,     0.2178,     4.5047,    986.832
06/23/2018 04:26:01,     0.2220,     4.5426,    987.520
06/23/2018 04:27:01,     0.2337,     4.5270,   1010.756
06/23/2018 04:28:01,     0.2415,     4.5589,    986.841
06/23/2018 04:29:01,     0.2552,     4.5580,    986.899
06/23/2018 04:30:01,     0.2643,     4.5792,   1010.785
06/23/2018 04:31:01,     0.2754,     4.6059,    986.911
06/23/2018 04:32:01,     0.2805,     4.6123,    986.907
06/23/2018 04:33:01,     0.2837,     4.6363,   1010.761
06/23/2018 04:34:01,     0.2941,     4.6345,   1010.717
06/23/2018 04:35:01,     0.3072,     4.6813,   1010.782
06/23/2018 04:36:01,     0.3312,     4.6754,   1010.734
06/23/2018 04:37:01,     0.3455,     4.7160,   1010.414
06/23/2018 04:38:01,     0.3582,     4.7597,    986.810
06/23/2018 04:39:01,     0.3811,     4.7592,    986.993
06/23/2018 04:40:01,     0.4026,     4.7747,   1010.848
06/23/2018 04:41:01,     0.4212,     4.8133,    986.885
06/23/2018 04:42:01,     0.4436,     4.8305,    987.176
06/23/2018 04:43:01,     0.4625,     4.8236,   1010.718
06/23/2018 04:44:01,     0.4803,     4.8258,    986.807
06/23/2018 04:45:01,     0.4882,     4.8162,    986.844
06/23/2018 04:46:01,     0.5085,     4.8040,   1010.800
06/23/2018 04:47:01,     0.5273,     4.8202,    986.857
06/23/2018 04:48:01,     0.5419,     4.8533,    986.927
06/23/2018 04:49:01,     0.5638,     4.9268,    989.939
06/23/2018 04:50:01,     0.6004,     4.9137,   1010.813
06/23/2018 04:51:01,     0.6379,     4.9987,   1010.895
06/23/2018 04:52:01,     0.6760,     5.0652,    995.973
06/23/2018 04:53:01,     0.6973,     5.1255,   1010.765
06/23/2018 04:54:01,     0.7390,     5.1914,    986.835
06/23/2018 04:55:01,     0.7794,     5.2388,    986.902
06/23/2018 04:56:01,     0.8168,     5.2891,   1010.716
06/23/2018 04:57:01,     0.8582,     5.3759,    986.848
06/23/2018 04:58:01,     0.8963,     5.4432,    986.955
06/23/2018 04:59:01,     0.9174,     5.4812,   1010.774
06/23/2018 05:00:01,     0.9565,     5.5163,   1008.255
06/23/2018 05:01:01,     0.9967,     5.5653,    986.895
06/23/2018 05:02:01,     1.0394,     5.6360,   1010.835
06/23/2018 05:03:01,     1.0708,     5.7302,   1004.534
06/23/2018 05:04:01,     1.1286,     5.7939,    987.012
06/23/2018 05:05:01,     1.1632,     5.8295,    988.669
06/23/2018 05:06:01,     1.1880,     5.8523,   1010.808
06/23/2018 05:07:01,     1.2253,     5.8362,   1010.968
06/23/2018 05:08:01,     1.2365,     5.8120,    990.100
06/23/2018 05:09:01,     1.2464,     5.7637,   1010.873
06/23/2018 05:10:01,     1.2531,     5.6952,    986.958
06/23/2018 05:11:01,     1.2661,     5.5852,    986.984
06/23/2018 05:12:01,     1.2646,     5.4970,   1010.931
06/23/2018 05:13:01,     1.2618,     5.4428,    986.965
06/23/2018 05:14:01,     1.2885,     5.3659,    986.952
06/23/2018 05:15:01,     1.3005,     5.3749,   1010.812
06/23/2018 05:16:01,     1.3330,     5.3755,   1010.869
06/23/2018 05:17:01,     1.3722,     5.3595,    987.018
06/23/2018 05:18:01,     1.4057,     5.4359,   1010.826
06/23/2018 05:19:01,     1.4421,     5.4438,   1010.586
06/23/2018 05:20:01,     1.4924,     5.4368,    986.952
06/23/2018 05:21:01,     1.5365,     5.4736,    987.005
06/23/2018 05:22:01,     1.5723,     5.4984,   1010.838
06/23/2018 05:23:01,     1.6158,     5.4920,   1010.791
06/23/2018 05:24:01,     1.6503,     5.4997,    986.942
06/23/2018 05:25:01,     1.6909,     5.5110,   1010.850
06/23/2018 05:26:01,     1.7464,     5.5282,    987.053
06/23/2018 05:27:01,     1.8175,     5.5662,    987.041
06/23/2018 05:28:01,     1.8627,     5.6325,    987.502
06/23/2018 05:29:01,     1.9134,     5.7339,    987.015
06/23/2018 05:30:01,     1.9636,     5.8051,    986.923
06/23/2018 05:31:01,     2.0168,     5.8408,    987.883
06/23/2018 05:32:01,     2.0551,     5.8704,   1010.952
06/23/2018 05:33:01,     2.1252,     5.8968,    986.848
06/23/2018 05:34:01,     2.1927,     6.0383,   1010.858
06/23/2018 05:35:01,     2.2321,     6.0787,   1010.870
06/23/2018 05:36:01,     2.2852,     6.1669,    987.008
06/23/2018 05:37:01,     2.3516,     6.2055,    987.050
06/23/2018 05:38:01,     2.3921,     6.2197,   1010.982
06/23/2018 05:39:01,     2.4607,     6.2645,   1010.923
06/23/2018 05:40:01,     2.5263,     6.3356,    987.018
06/23/2018 05:41:01,     2.5595,     6.4454,   1010.866
06/23/2018 05:42:01,     2.6032,     6.4768,   1010.491
06/23/2018 05:43:01,     2.6472,     6.5787,    986.969
06/23/2018 05:44:01,     2.6813,     6.6499,    987.308
06/23/2018 05:45:01,     2.7445,     6.6868,   1009.711
06/23/2018 05:46:01,     2.7968,     6.8340,    987.000
06/23/2018 05:47:01,     2.7897,     6.8143,    987.625
06/23/2018 05:48:01,     2.7976,     6.7706,   1010.901
06/23/2018 05:49:01,     2.8104,     6.7317,    987.094
06/23/2018 05:50:01,     2.8535,     6.7400,   1010.914
06/23/2018 05:51:01,     2.8682,     6.7360,   1010.806
06/23/2018 05:52:01,     2.8824,     6.6012,    987.075
06/23/2018 05:53:01,     2.9105,     6.5940,    987.008
06/23/2018 05:54:01,     2.9145,     6.5493,   1010.997
06/23/2018 05:55:01,     2.9362,     6.5225,   1011.012
06/23/2018 05:56:01,     2.9814,     6.5663,    987.021
06/23/2018 05:57:01,     3.0030,     6.5681,   1010.986
06/23/2018 05:58:01,     3.0098,     6.6227,   1010.689
06/23/2018 05:59:01,     3.0253,     6.6063,    987.062
06/23/2018 06:00:01,     3.0342,     6.6044,    987.123
06/23/2018 06:01:01,     3.0042,     6.5566,   1010.371
06/23/2018 06:02:01,     2.9410,     6.4894,    987.037
06/23/2018 06:03:01,     2.8662,     6.2855,    987.056
06/23/2018 06:04:01,     2.7938,     6.1167,   1010.965
06/23/2018 06:05:01,     2.7188,     5.9036,   1009.560
06/23/2018 06:06:01,     2.6153,     5.7188,   1010.954
06/23/2018 06:07:01,     2.5629,     5.5548,   1011.041
06/23/2018 06:08:01,     2.4896,     5.3421,   1007.034
06/23/2018 06:09:01,     2.4300,     5.2081,    987.081
06/23/2018 06:10:01,     2.3736,     5.1369,   1000.653
06/23/2018 06:11:01,     2.3909,     5.0674,   1011.107
06/23/2018 06:12:01,     2.4301,     5.0807,    987.192
06/23/2018 06:13:01,     2.4407,     5.1205,    989.336
06/23/2018 06:14:01,     2.4448,     5.1717,   1011.005
06/23/2018 06:15:01,     2.4483,     5.1494,    987.214
06/23/2018 06:16:01,     2.4487,     5.1270,    987.205
06/23/2018 06:17:01,     2.4576,     5.1521,   1010.945
06/23/2018 06:18:01,     2.4874,     5.1357,    987.145
06/23/2018 06:19:01,     2.4889,     5.1581,    987.189
06/23/2018 06:20:01,     2.4704,     5.1512,   1011.104
06/23/2018 06:21:01,     2.4751,     5.1661,   1010.450
06/23/2018 06:22:01,     2.5166,     5.1672,   1011.123
06/23/2018 06:23:01,     2.5413,     5.2270,   1011.150
06/23/2018 06:24:01,     2.5711,     5.3063,   1008.997
06/23/2018 06:25:01,     2.6064,     5.3133,    987.249
06/23/2018 06:26:01,     2.6362,     5.2775,    987.388
06/23/2018 06:27:01,     2.6269,     5.3234,   1011.061
06/23/2018 06:28:01,     2.6388,     5.2659,    987.122
06/23/2018 06:29:01,     2.6273,     5.2607,    987.305
06/23/2018 06:30:01,     2.6450,     5.2074,   1011.018
06/23/2018 06:31:01,     2.6729,     5.1337,    987.138
06/23/2018 06:32:01,     2.6887,     5.0849,    987.145
06/23/2018 06:33:01,     2.6651,     5.0537,   1010.955
06/23/2018 06:34:01,     2.6599,     5.0458,    987.034
06/23/2018 06:35:01,     2.6417,     5.0488,    987.144
06/23/2018 06:36:01,     2.6602,     5.0357,    989.756
06/23/2018 06:37:01,     2.6641,     5.0166,   1011.045
06/23/2018 06:38:01,     2.6592,     5.0017,   1011.032
06/23/2018 06:39:01,     2.6340,     4.9898,   1011.054
06/23/2018 06:40:01,     2.6241,     4.9524,   1010.939
06/23/2018 06:41:01,     2.6124,     4.9527,    987.088
06/23/2018 06:42:01,     2.6312,     4.9058,    987.205
06/23/2018 06:43:01,     2.6444,     4.8663,   1011.123
06/23/2018 06:44:01,     2.6652,     4.8935,    987.113
06/23/2018 06:45:01,     2.6773,     4.8539,    987.242
06/23/2018 06:46:01,     2.6998,     4.8411,   1011.065
06/23/2018 06:47:01,     2.7328,     4.8765,    987.145
06/23/2018 06:48:01,     2.7584,     4.8823,    987.104
06/23/2018 06:49:01,     2.7474,     4.8811,   1010.916
06/23/2018 06:50:01,     2.7355,     4.7509,   1007.066
06/23/2018 06:51:01,     2.7092,     4.7166,    987.085
06/23/2018 06:52:01,     2.6935,     4.6743,    987.520
06/23/2018 06:53:01,     2.6940,     4.6404,   1010.804
06/23/2018 06:54:01,     2.6829,     4.6307,   1010.955
06/23/2018 06:55:01,     2.6737,     4.6296,    989.949
06/23/2018 06:56:01,     2.6614,     4.5751,   1011.046
06/23/2018 06:57:01,     2.6418,     4.5812,    987.037
06/23/2018 06:58:01,     2.6598,     4.6006,    987.145
06/23/2018 06:59:01,     2.6632,     4.6726,   1010.981
06/23/2018 07:00:01,     2.6995,     4.6466,    987.113
06/23/2018 07:01:01,     2.7234,     4.6493,    987.129
06/23/2018 07:02:01,     2.7610,     4.6679,   1000.002
06/23/2018 07:03:01,     2.7896,     4.6809,   1010.854
06/23/2018 07:04:01,     2.8167,     4.6397,    986.870
06/23/2018 07:05:01,     2.8911,     4.7403,   1010.977
06/23/2018 07:06:01,     2.9254,     4.7859,   1010.667
06/23/2018 07:07:01,     2.9676,     4.7902,    987.008
06/23/2018 07:08:01,     3.0208,     4.8412,    987.142
06/23/2018 07:09:01,     3.0446,     4.8932,   1010.990
06/23/2018 07:10:01,     3.0901,     4.9424,   1010.964
06/23/2018 07:11:01,     3.1162,     4.9822,    987.116
06/23/2018 07:12:01,     3.1676,     4.9977,   1010.949
06/23/2018 07:13:01,     3.2167,     4.9844,    987.059
06/23/2018 07:14:01,     3.2399,     4.9762,    987.050
06/23/2018 07:15:01,     3.2954,     5.0112,    988.657
06/23/2018 07:16:01,     3.3161,     5.1203,    987.028
06/23/2018 07:17:01,     3.3364,     5.1646,    986.948
06/23/2018 07:18:01,     3.3408,     5.1935,    990.801
06/23/2018 07:19:01,     3.2660,     5.1300,   1010.952
06/23/2018 07:20:01,     3.1777,     5.0512,    987.085
06/23/2018 07:21:01,     3.0685,     4.9615,   1010.892
06/23/2018 07:22:01,     2.9967,     4.8865,   1010.841
06/23/2018 07:23:01,     2.9017,     4.8035,    987.056
06/23/2018 07:24:01,     2.8182,     4.6794,    987.005
06/23/2018 07:25:01,     2.7619,     4.5813,   1010.990
06/23/2018 07:26:02,     2.7227,     4.4978,   1010.974
06/23/2018 07:27:01,     2.7471,     4.4866,    987.031
06/23/2018 07:28:01,     2.8001,     4.5391,   1010.857
06/23/2018 07:29:01,     2.8475,     4.5845,   1010.380
06/23/2018 07:30:01,     2.8965,     4.6083,    986.924
06/23/2018 07:31:01,     2.9322,     4.7241,    987.372
06/23/2018 07:32:01,     3.0003,     4.7712,    986.844
