Time Stamp, NOCNC1-INST (PPB), NO2CNC1-INST (PPB), SMPFLW-INST (cc/m)
07/02/2018 03:09:01,     0.0283,     2.4173,    967.685
07/02/2018 03:10:01,     0.0317,     2.4953,    969.040
07/02/2018 03:11:01,     0.0318,     2.5624,    991.257
07/02/2018 03:12:01,     0.0335,     2.6015,    967.723
07/02/2018 03:13:01,     0.0324,     2.6179,    969.801
07/02/2018 03:14:01,     0.0260,     2.6403,    991.189
07/02/2018 03:15:01,     0.0299,     2.6258,    967.736
07/02/2018 03:16:01,     0.0319,     2.6688,    967.855
07/02/2018 03:17:01,     0.0355,     2.6427,    991.313
07/02/2018 03:18:01,     0.0347,     2.6093,    967.773
07/02/2018 03:19:01,     0.0334,     2.6134,    967.805
07/02/2018 03:20:01,     0.0325,     2.6392,    991.353
07/02/2018 03:21:01,     0.0344,     2.6518,    990.693
07/02/2018 03:22:01,     0.0404,     2.6857,    991.593
07/02/2018 03:23:01,     0.0401,     2.7091,    991.578
07/02/2018 03:24:01,     0.0399,     2.7038,    991.347
07/02/2018 03:25:01,     0.0364,     2.7380,    968.099
07/02/2018 03:26:01,     0.0338,     2.8322,    968.519
07/02/2018 03:27:01,     0.0345,     2.9685,    991.897
07/02/2018 03:28:01,     0.0336,     3.1274,    968.377
07/02/2018 03:29:01,     0.0340,     3.3089,    968.607
07/02/2018 03:30:01,     0.0343,     3.4928,    991.988
07/02/2018 03:31:01,     0.0373,     3.7346,    968.544
07/02/2018 03:32:01,     0.0353,     3.9982,    968.512
07/02/2018 03:33:01,     0.0326,     4.2087,    991.972
07/02/2018 03:34:01,     0.0357,     4.3892,    968.342
07/02/2018 03:35:01,     0.0319,     4.5147,    968.367
07/02/2018 03:36:01,     0.0368,     4.5938,    972.077
07/02/2018 03:37:01,     0.0396,     4.6720,    992.004
07/02/2018 03:38:01,     0.0363,     4.7944,    991.966
07/02/2018 03:39:01,     0.0386,     4.8256,    991.966
07/02/2018 03:40:01,     0.0378,     4.8504,    991.795
07/02/2018 03:41:01,     0.0397,     4.8817,    968.354
07/02/2018 03:42:01,     0.0468,     4.9131,    968.392
07/02/2018 03:43:01,     0.0519,     4.9524,    991.960
07/02/2018 03:44:01,     0.0563,     4.9282,    968.386
07/02/2018 03:45:01,     0.0595,     4.9166,    968.449
07/02/2018 03:46:01,     0.0592,     4.8956,    991.985
07/02/2018 03:47:01,     0.0615,     4.8402,    991.132
07/02/2018 03:48:01,     0.0575,     4.8331,    968.553
07/02/2018 03:49:01,     0.0548,     4.8168,    992.228
07/02/2018 03:50:01,     0.0534,     4.8238,    968.484
07/02/2018 03:51:01,     0.0509,     4.8449,    968.493
07/02/2018 03:52:01,     0.0530,     4.8654,    968.717
07/02/2018 03:53:01,     0.0501,     4.9552,    992.140
07/02/2018 03:54:01,     0.0514,     5.0178,    992.216
07/02/2018 03:55:01,     0.0466,     5.1412,    969.892
07/02/2018 03:56:01,     0.0537,     5.2197,    991.994
07/02/2018 03:57:01,     0.0610,     5.2583,    968.440
07/02/2018 03:58:01,     0.0621,     5.3099,    968.465
07/02/2018 03:59:01,     0.0648,     5.3490,    992.137
07/02/2018 04:00:01,     0.0614,     5.3934,    968.392
07/02/2018 04:01:01,     0.0609,     5.4042,    968.490
07/02/2018 04:02:01,     0.0629,     5.4669,    992.039
07/02/2018 04:03:01,     0.0610,     5.4928,    991.707
07/02/2018 04:04:01,     0.0607,     5.4701,    968.490
07/02/2018 04:05:01,     0.0607,     5.4428,    992.058
07/02/2018 04:06:01,     0.0583,     5.4686,    987.135
07/02/2018 04:07:01,     0.0624,     5.4508,    968.348
07/02/2018 04:08:01,     0.0631,     5.4720,    968.386
07/02/2018 04:09:01,     0.0702,     5.4818,    992.106
07/02/2018 04:10:01,     0.0751,     5.4413,    992.137
07/02/2018 04:11:01,     0.0803,     5.3893,    968.677
07/02/2018 04:12:01,     0.0835,     5.4303,    992.054
07/02/2018 04:13:01,     0.0817,     5.4632,    968.465
07/02/2018 04:14:01,     0.0807,     5.5070,    968.399
07/02/2018 04:15:01,     0.0855,     5.5260,    972.064
07/02/2018 04:16:01,     0.0872,     5.6295,    968.547
07/02/2018 04:17:01,     0.0878,     5.7855,    968.500
07/02/2018 04:18:01,     0.0949,     6.0015,    970.056
07/02/2018 04:19:01,     0.0914,     6.2210,    992.140
07/02/2018 04:20:01,     0.1032,     6.4868,    968.566
07/02/2018 04:21:01,     0.1127,     6.8139,    992.042
07/02/2018 04:22:01,     0.1264,     7.0691,    992.102
07/02/2018 04:23:01,     0.1348,     7.4035,    968.503
07/02/2018 04:24:01,     0.1477,     7.7596,    968.629
07/02/2018 04:25:01,     0.1575,     8.0134,    992.134
07/02/2018 04:26:01,     0.1765,     8.3206,    992.225
07/02/2018 04:27:01,     0.1981,     8.5933,    968.500
07/02/2018 04:28:01,     0.2135,     8.8232,    992.038
07/02/2018 04:29:01,     0.2310,     9.2388,    991.013
07/02/2018 04:30:01,     0.2578,     9.7358,    968.563
07/02/2018 04:31:01,     0.2895,    10.2408,    968.607
07/02/2018 04:32:01,     0.3247,    10.8186,    968.503
07/02/2018 04:33:01,     0.3632,    11.3974,    968.569
07/02/2018 04:34:01,     0.4028,    12.0293,    968.986
07/02/2018 04:35:01,     0.4264,    12.4625,    992.244
07/02/2018 04:36:01,     0.4596,    13.0476,    968.762
07/02/2018 04:37:01,     0.5021,    13.6752,    992.342
07/02/2018 04:38:01,     0.5291,    13.9713,    992.250
07/02/2018 04:39:01,     0.5585,    14.2642,    968.632
07/02/2018 04:40:01,     0.5816,    14.5060,    968.620
07/02/2018 04:41:01,     0.5999,    14.6165,    971.354
07/02/2018 04:42:01,     0.6194,    14.7328,    992.425
07/02/2018 04:43:01,     0.6511,    14.9542,    968.740
07/02/2018 04:44:01,     0.6673,    14.9834,    973.252
07/02/2018 04:45:01,     0.6778,    15.1626,    992.354
07/02/2018 04:46:01,     0.7332,    15.5527,    968.841
07/02/2018 04:47:01,     0.8791,    16.5967,    968.784
07/02/2018 04:48:01,     1.0545,    17.9199,    992.228
07/02/2018 04:49:01,     1.3665,    19.8391,    968.695
07/02/2018 04:50:01,     2.0268,    22.3335,    968.692
07/02/2018 04:51:01,     2.4169,    24.0522,    992.168
07/02/2018 04:52:01,     2.7335,    25.7856,    991.120
07/02/2018 04:53:01,     3.0129,    27.3882,    992.329
07/02/2018 04:54:01,     3.2811,    28.5814,    992.326
07/02/2018 04:55:01,     3.4743,    29.4950,    968.654
07/02/2018 04:56:01,     3.4979,    29.1738,    968.771
07/02/2018 04:57:01,     3.4803,    28.5363,    969.172
07/02/2018 04:58:01,     3.1159,    26.9507,    992.314
07/02/2018 04:59:01,     2.7010,    25.3085,    968.714
07/02/2018 05:00:01,     2.4675,    23.9086,    969.232
07/02/2018 05:01:01,     2.4536,    23.2103,    992.212
07/02/2018 05:02:01,     2.3654,    22.1244,    968.607
07/02/2018 05:03:01,     2.1453,    20.6224,    968.654
07/02/2018 05:04:01,     1.9721,    19.2232,    992.219
07/02/2018 05:05:01,     1.8474,    18.0129,    968.556
07/02/2018 05:06:01,     1.7651,    16.8870,    968.591
07/02/2018 05:07:01,     1.7222,    15.7529,    974.177
07/02/2018 05:08:01,     1.6863,    14.9163,    992.285
07/02/2018 05:09:01,     1.6257,    13.9771,    992.351
07/02/2018 05:10:01,     1.7619,    13.7180,    992.363
07/02/2018 05:11:01,     1.9408,    13.8712,    992.392
07/02/2018 05:12:01,     2.2138,    14.6500,    968.872
07/02/2018 05:13:01,     2.5205,    15.2917,    968.856
07/02/2018 05:14:01,     2.8030,    16.0726,    992.406
07/02/2018 05:15:01,     2.9500,    16.5436,    968.724
07/02/2018 05:16:01,     2.9183,    16.7083,    969.239
07/02/2018 05:17:01,     2.8932,    16.7360,    992.310
07/02/2018 05:18:01,     2.8129,    16.4491,    968.721
07/02/2018 05:19:01,     2.5395,    15.8664,    968.809
07/02/2018 05:20:01,     2.2397,    14.8723,    992.361
07/02/2018 05:21:01,     2.0506,    13.8646,    968.730
07/02/2018 05:22:01,     1.9107,    13.3928,    968.755
07/02/2018 05:23:01,     1.7553,    12.8305,    969.800
07/02/2018 05:24:01,     1.7126,    12.6350,    992.383
07/02/2018 05:25:01,     1.7400,    12.6161,    992.500
07/02/2018 05:26:01,     1.7940,    12.6861,    992.392
07/02/2018 05:27:01,     1.8521,    12.7286,    992.401
07/02/2018 05:28:01,     1.9046,    12.8344,    968.885
07/02/2018 05:29:01,     1.9430,    12.8529,    968.869
07/02/2018 05:30:01,     1.9707,    12.9090,    992.475
07/02/2018 05:31:01,     1.9551,    12.8097,    968.831
07/02/2018 05:32:01,     1.9604,    12.7661,    968.787
07/02/2018 05:33:01,     2.0004,    12.7615,    992.417
07/02/2018 05:34:01,     2.0436,    12.7746,    992.253
07/02/2018 05:35:01,     2.1129,    12.8525,    968.926
07/02/2018 05:36:01,     2.1914,    13.0819,    992.326
07/02/2018 05:37:01,     2.2688,    13.2080,    990.216
07/02/2018 05:38:01,     2.2777,    13.2512,    968.797
07/02/2018 05:39:01,     2.2927,    13.1302,    969.873
07/02/2018 05:40:01,     2.3397,    13.0845,    992.393
07/02/2018 05:41:01,     2.3697,    13.0301,    992.433
07/02/2018 05:42:01,     2.4043,    12.9536,    968.948
07/02/2018 05:43:01,     2.4470,    12.9531,    992.326
07/02/2018 05:44:01,     2.4546,    12.9414,    968.680
07/02/2018 05:45:01,     2.4136,    12.8034,    968.686
07/02/2018 05:46:01,     2.3679,    12.5857,    971.755
07/02/2018 05:47:01,     2.3136,    12.3870,    968.759
07/02/2018 05:48:01,     2.2433,    12.1895,    968.654
07/02/2018 05:49:01,     2.2138,    12.0603,    992.367
07/02/2018 05:50:01,     2.2116,    11.9619,    992.310
07/02/2018 05:51:01,     2.1918,    11.8698,    968.743
07/02/2018 05:52:01,     2.1380,    11.5688,    992.389
07/02/2018 05:53:01,     2.1707,    11.5417,    992.219
07/02/2018 05:54:01,     2.2253,    11.5623,    968.809
07/02/2018 05:55:01,     2.2739,    11.5279,    968.878
07/02/2018 05:56:01,     2.4135,    11.6516,    992.453
07/02/2018 05:57:01,     2.5601,    11.8160,    992.430
07/02/2018 05:58:01,     2.6026,    11.8970,    969.014
07/02/2018 05:59:01,     2.6787,    12.0233,    992.499
07/02/2018 06:00:01,     2.7283,    12.2126,    989.282
07/02/2018 06:01:01,     2.7951,    12.3275,    968.989
07/02/2018 06:02:01,     2.8328,    12.3807,    970.337
07/02/2018 06:03:01,     2.8644,    12.4896,    976.321
07/02/2018 06:04:01,     2.8486,    12.4394,    969.014
07/02/2018 06:05:01,     2.8049,    12.3776,    969.150
07/02/2018 06:06:01,     2.8054,    12.4267,    992.524
07/02/2018 06:07:01,     2.8381,    12.4980,    969.052
07/02/2018 06:08:01,     2.8535,    12.4691,    992.661
07/02/2018 06:09:01,     2.8586,    12.4461,    992.601
07/02/2018 06:10:01,     2.8356,    12.3001,    969.065
07/02/2018 06:11:01,     2.8594,    12.1826,    969.087
07/02/2018 06:12:01,     2.9249,    12.2767,    992.677
07/02/2018 06:13:01,     3.0171,    12.4975,    992.761
07/02/2018 06:14:01,     3.1093,    12.5358,    969.156
07/02/2018 06:15:01,     3.2539,    12.6640,    992.812
07/02/2018 06:16:01,     3.4651,    13.0366,    992.442
07/02/2018 06:17:01,     3.5862,    13.2952,    969.220
07/02/2018 06:18:01,     3.6936,    13.4706,    969.343
07/02/2018 06:19:01,     3.8322,    13.6954,    992.777
07/02/2018 06:20:01,     3.9341,    13.9496,    969.201
07/02/2018 06:21:01,     4.0235,    14.1173,    969.510
07/02/2018 06:22:01,     4.1044,    14.3276,    992.837
07/02/2018 06:23:01,     4.1398,    14.3960,    969.292
07/02/2018 06:24:01,     4.0875,    14.3245,    992.797
07/02/2018 06:25:01,     4.1299,    14.1730,    992.983
07/02/2018 06:26:01,     4.1529,    14.3004,    969.210
07/02/2018 06:27:01,     4.2019,    14.5048,    969.204
07/02/2018 06:28:01,     4.1435,    14.4680,    969.709
07/02/2018 06:29:01,     4.1134,    14.3701,    992.797
07/02/2018 06:30:01,     4.0383,    14.1234,    969.283
07/02/2018 06:31:01,     3.9403,    13.9063,    970.662
07/02/2018 06:32:01,     3.8899,    13.8399,    992.897
07/02/2018 06:33:01,     3.7869,    13.6700,    969.276
07/02/2018 06:34:01,     3.6279,    13.5080,    969.251
07/02/2018 06:35:01,     3.5114,    13.3758,    992.740
07/02/2018 06:36:01,     3.4838,    13.3904,    969.182
07/02/2018 06:37:01,     3.4297,    13.5554,    969.213
07/02/2018 06:38:01,     3.3652,    13.6895,    992.888
07/02/2018 06:39:01,     3.3103,    13.9023,    992.826
07/02/2018 06:40:01,     3.2824,    14.0823,    992.847
07/02/2018 06:41:01,     3.2583,    14.1651,    992.868
07/02/2018 06:42:01,     3.2356,    14.3556,    992.063
07/02/2018 06:43:01,     3.2246,    14.5386,    969.210
07/02/2018 06:44:01,     3.2105,    14.5500,    969.393
07/02/2018 06:45:01,     3.1506,    14.5007,    993.040
07/02/2018 06:46:01,     3.1799,    14.5219,    969.378
07/02/2018 06:47:01,     3.2029,    14.5933,    969.422
07/02/2018 06:48:01,     3.2052,    14.7395,    993.112
07/02/2018 06:49:01,     3.2296,    14.9101,    990.927
07/02/2018 06:50:01,     3.2668,    15.1340,    969.633
07/02/2018 06:51:01,     3.2955,    15.1786,    993.201
07/02/2018 06:52:01,    18.0727,    13.3373,    969.718
07/02/2018 06:53:01,     4.1132,    21.2567,    969.744
07/02/2018 06:54:01,     3.5601,    18.0790,    975.326
07/02/2018 06:55:01,     2.9869,    16.3829,    993.545
07/02/2018 06:56:01,     2.8402,    16.4489,    993.640
07/02/2018 06:57:01,     2.8173,    16.3493,    971.907
07/02/2018 06:58:01,     2.7424,    16.1751,    993.798
07/02/2018 06:59:01,     2.6189,    15.8944,    970.347
07/02/2018 07:00:01,     2.4786,    15.5818,    970.571
07/02/2018 07:01:01,     2.3839,    15.2963,    994.386
07/02/2018 07:02:01,     2.2888,    15.1161,    970.719
07/02/2018 07:03:01,     2.1313,    14.8522,    970.722
07/02/2018 07:04:01,     1.9978,    14.6243,    994.474
07/02/2018 07:05:01,     1.8166,    14.3980,    994.287
07/02/2018 07:06:01,     1.6717,    14.1536,    970.792
07/02/2018 07:07:01,     1.6296,    13.9716,    994.233
07/02/2018 07:08:01,     1.6017,    13.8524,    992.705
07/02/2018 07:09:01,     1.5963,    13.7695,    970.290
07/02/2018 07:10:01,     1.5396,    13.5297,    970.265
07/02/2018 07:11:01,     1.5541,    13.4170,    993.695
07/02/2018 07:12:01,     1.6196,    13.2629,    993.681
07/02/2018 07:13:01,     1.7159,    13.0780,    970.416
07/02/2018 07:14:01,     1.8380,    12.9581,    993.626
07/02/2018 07:15:01,     2.0346,    12.7688,    987.476
07/02/2018 07:16:01,     2.3577,    12.6754,    970.334
07/02/2018 07:17:01,     2.6491,    12.5987,    994.034
07/02/2018 07:18:01,     2.8953,    12.3542,    970.435
07/02/2018 07:19:01,     3.1368,    12.0626,    970.527
07/02/2018 07:20:01,     3.3313,    11.8269,    994.091
07/02/2018 07:21:01,     3.6018,    11.5788,    994.148
07/02/2018 07:22:01,     3.8054,    11.3309,    970.527
07/02/2018 07:23:01,     3.8802,    10.9598,    994.129
07/02/2018 07:24:01,     3.9251,    10.7172,    994.041
07/02/2018 07:25:01,     3.7914,    10.2229,    970.451
07/02/2018 07:26:01,     3.7386,     9.9118,    970.505
07/02/2018 07:27:01,     3.6873,     9.6445,    994.091
07/02/2018 07:28:01,     3.6131,     9.3247,    994.101
07/02/2018 07:29:01,     3.5095,     9.0299,    970.681
07/02/2018 07:30:01,     3.4255,     8.7805,    994.112
07/02/2018 07:31:01,     3.3875,     8.5277,    989.234
07/02/2018 07:32:01,     3.3846,     8.3859,    970.625
07/02/2018 07:33:01,     3.3456,     8.2497,    971.843
07/02/2018 07:34:01,     3.2938,     8.1555,    970.653
07/02/2018 07:35:01,     3.2750,     8.1000,    970.640
07/02/2018 07:36:01,     3.2439,     8.0708,    970.833
07/02/2018 07:37:01,     3.2267,     7.9639,    994.246
07/02/2018 07:38:01,     3.1899,     7.9401,    970.820
07/02/2018 07:39:01,     3.1506,     7.8430,    994.397
07/02/2018 07:40:01,     3.1631,     7.8559,    994.295
