Time Stamp, NOCNC1-INST (PPB), NO2CNC1-INST (PPB), SMPFLW-INST (cc/m)
06/30/2018 01:08:01,     0.0669,     4.8459,    971.998
06/30/2018 01:09:01,     0.0684,     4.8858,    995.518
06/30/2018 01:10:01,     0.0750,     4.9572,    995.597
06/30/2018 01:11:01,     0.0662,     5.0396,    972.036
06/30/2018 01:12:01,     0.0670,     5.0951,    995.568
06/30/2018 01:13:01,     0.0655,     5.1224,    990.627
06/30/2018 01:14:01,     0.0623,     5.1582,    971.960
06/30/2018 01:15:01,     0.0640,     5.1958,    972.008
06/30/2018 01:16:01,     0.0745,     5.1901,    993.721
06/30/2018 01:17:01,     0.0768,     5.2105,    972.001
06/30/2018 01:18:01,     0.0747,     5.2362,    972.087
06/30/2018 01:19:01,     0.0758,     5.2159,    995.547
06/30/2018 01:20:01,     0.0787,     5.2145,    972.134
06/30/2018 01:21:01,     0.0776,     5.2255,    995.635
06/30/2018 01:22:01,     0.0785,     5.2530,    995.480
06/30/2018 01:23:01,     0.0841,     5.2509,    971.948
06/30/2018 01:24:01,     0.0873,     5.2402,    971.856
06/30/2018 01:25:01,     0.0759,     5.2560,    984.445
06/30/2018 01:26:01,     0.0779,     5.2624,    995.541
06/30/2018 01:27:01,     0.0684,     5.2635,    971.916
06/30/2018 01:28:01,     0.0672,     5.2454,    974.928
06/30/2018 01:29:01,     0.0670,     5.2281,    994.990
06/30/2018 01:30:01,     0.0665,     5.1593,    971.954
06/30/2018 01:31:01,     0.0642,     5.1162,    972.017
06/30/2018 01:32:01,     0.0670,     5.0694,    995.303
06/30/2018 01:33:01,     0.0693,     5.0039,    971.973
06/30/2018 01:34:01,     0.0663,     4.9639,    971.916
06/30/2018 01:35:01,     0.0665,     4.8991,    995.565
06/30/2018 01:36:01,     0.0686,     4.8501,    995.436
06/30/2018 01:37:01,     0.0668,     4.8104,    995.537
06/30/2018 01:38:01,     0.0631,     4.7947,    995.512
06/30/2018 01:39:01,     0.0654,     4.7660,    971.878
06/30/2018 01:40:01,     0.0657,     4.7247,    971.843
06/30/2018 01:41:01,     0.0628,     4.7214,    972.153
06/30/2018 01:42:01,     0.0582,     4.7094,    995.494
06/30/2018 01:43:01,     0.0633,     4.6769,    971.771
06/30/2018 01:44:01,     0.0667,     4.6964,    971.884
06/30/2018 01:45:01,     0.0660,     4.6776,    995.571
06/30/2018 01:46:01,     0.0685,     4.6792,    971.935
06/30/2018 01:47:01,     0.0739,     4.7456,    971.948
06/30/2018 01:48:01,     0.0863,     4.7539,    995.562
06/30/2018 01:49:01,     0.0798,     4.8268,    971.960
06/30/2018 01:50:01,     0.0848,     4.8293,    971.982
06/30/2018 01:51:01,     0.0860,     4.8630,    995.562
06/30/2018 01:52:01,     0.0855,     4.8717,    995.522
06/30/2018 01:53:01,     0.0900,     4.8595,    995.430
06/30/2018 01:54:01,     0.0917,     4.8658,    995.382
06/30/2018 01:55:01,     0.0926,     4.8846,    995.271
06/30/2018 01:56:01,     0.0848,     4.8679,    971.682
06/30/2018 01:57:01,     0.0838,     4.8507,    971.865
06/30/2018 01:58:01,     0.0825,     4.8530,    995.402
06/30/2018 01:59:01,     0.0836,     4.8741,    971.765
06/30/2018 02:00:01,     0.0861,     4.8625,    971.796
06/30/2018 02:01:01,     0.0856,     4.8694,    971.689
06/30/2018 02:02:01,     0.0840,     4.8764,    995.280
06/30/2018 02:03:01,     0.0854,     4.8538,    995.250
06/30/2018 02:04:01,     0.0796,     4.8700,    971.752
06/30/2018 02:05:01,     0.0863,     4.8267,    971.783
06/30/2018 02:06:01,     0.0960,     4.7844,    995.367
06/30/2018 02:07:01,     0.0928,     4.7556,    971.660
06/30/2018 02:08:01,     0.0991,     4.7255,    971.682
06/30/2018 02:09:01,     0.1026,     4.7258,    995.275
06/30/2018 02:10:01,     0.1037,     4.7462,    978.888
06/30/2018 02:11:01,     0.1046,     4.7238,    995.272
06/30/2018 02:12:01,     0.1100,     4.6882,    995.325
06/30/2018 02:13:01,     0.1127,     4.6626,    971.610
06/30/2018 02:14:01,     0.1029,     4.6465,    971.622
06/30/2018 02:15:01,     0.0999,     4.6323,    971.916
06/30/2018 02:16:01,     0.0977,     4.6353,    995.272
06/30/2018 02:17:01,     0.0926,     4.6319,    971.749
06/30/2018 02:18:01,     0.0919,     4.6061,    971.878
06/30/2018 02:19:01,     0.0931,     4.5929,    995.373
06/30/2018 02:20:01,     0.0961,     4.5774,    971.613
06/30/2018 02:21:01,     0.0914,     4.5703,    971.698
06/30/2018 02:22:01,     0.0953,     4.5907,    995.237
06/30/2018 02:23:01,     0.1016,     4.5995,    971.581
06/30/2018 02:24:01,     0.0946,     4.6242,    971.635
06/30/2018 02:25:01,     0.0964,     4.6063,    976.081
06/30/2018 02:26:01,     0.0963,     4.5837,    995.178
06/30/2018 02:27:01,     0.0979,     4.5908,    995.225
06/30/2018 02:28:01,     0.0945,     4.5968,    995.148
06/30/2018 02:29:01,     0.0956,     4.5859,    993.371
06/30/2018 02:30:01,     0.0963,     4.6132,    971.531
06/30/2018 02:31:01,     0.0958,     4.6171,    971.733
06/30/2018 02:32:01,     0.0922,     4.6263,    995.244
06/30/2018 02:33:01,     0.0965,     4.6429,    971.607
06/30/2018 02:34:01,     0.1017,     4.6667,    971.644
06/30/2018 02:35:01,     0.1009,     4.7066,    995.158
06/30/2018 02:36:01,     0.1031,     4.7458,    971.452
06/30/2018 02:37:01,     0.1021,     4.8052,    971.449
06/30/2018 02:38:01,     0.1025,     4.8709,    995.114
06/30/2018 02:39:01,     0.0997,     4.9193,    971.471
06/30/2018 02:40:01,     0.0961,     5.0246,    971.474
06/30/2018 02:41:01,     0.1003,     5.0615,    973.953
06/30/2018 02:42:01,     0.0944,     5.1050,    995.123
06/30/2018 02:43:01,     0.0942,     5.1854,    995.020
06/30/2018 02:44:01,     0.0957,     5.2378,    972.854
06/30/2018 02:45:01,     0.0966,     5.2768,    994.917
06/30/2018 02:46:01,     0.0981,     5.3167,    971.474
06/30/2018 02:47:01,     0.0929,     5.4015,    971.521
06/30/2018 02:48:01,     0.0959,     5.4204,    995.108
06/30/2018 02:49:01,     0.0965,     5.4650,    971.518
06/30/2018 02:50:01,     0.0965,     5.4940,    971.345
06/30/2018 02:51:01,     0.1025,     5.4998,    995.095
06/30/2018 02:52:01,     0.1070,     5.5094,    994.792
06/30/2018 02:53:01,     0.1088,     5.5291,    971.562
06/30/2018 02:54:01,     0.1050,     5.5610,    995.111
06/30/2018 02:55:01,     0.1020,     5.5921,    991.050
06/30/2018 02:56:01,     0.1004,     5.6045,    971.493
06/30/2018 02:57:01,     0.0998,     5.6247,    971.581
06/30/2018 02:58:01,     0.0992,     5.6434,    995.073
06/30/2018 02:59:01,     0.0973,     5.6885,    995.203
06/30/2018 03:00:01,     0.0951,     5.7063,    971.818
06/30/2018 03:01:01,     0.0915,     5.7264,    995.060
06/30/2018 03:02:01,     0.0913,     5.7334,    971.610
06/30/2018 03:03:01,     0.0987,     5.6899,    971.465
06/30/2018 03:04:01,     0.0999,     5.6557,    975.137
06/30/2018 03:05:01,     0.1023,     5.6386,    971.490
06/30/2018 03:06:01,     0.1055,     5.6333,    971.506
06/30/2018 03:07:01,     0.1015,     5.6285,    981.455
06/30/2018 03:08:01,     0.1003,     5.5971,    995.076
06/30/2018 03:09:01,     0.1006,     5.5955,    971.619
06/30/2018 03:10:01,     0.1005,     5.6009,    995.044
06/30/2018 03:11:01,     0.0995,     5.6102,    994.764
06/30/2018 03:12:01,     0.1004,     5.5976,    971.477
06/30/2018 03:13:01,     0.0932,     5.6433,    971.547
06/30/2018 03:14:01,     0.0923,     5.6462,    995.057
06/30/2018 03:15:01,     0.0890,     5.6547,    995.190
06/30/2018 03:16:01,     0.0921,     5.6354,    971.619
06/30/2018 03:17:01,     0.0957,     5.6355,    995.139
06/30/2018 03:18:01,     0.0940,     5.6284,    994.347
06/30/2018 03:19:01,     0.0957,     5.6215,    971.477
06/30/2018 03:20:01,     0.0909,     5.6683,    973.119
06/30/2018 03:21:01,     0.0942,     5.6615,    971.275
06/30/2018 03:22:01,     0.0978,     5.6336,    971.424
06/30/2018 03:23:01,     0.0976,     5.6501,    972.270
06/30/2018 03:24:01,     0.0968,     5.6556,    994.994
06/30/2018 03:25:01,     0.0993,     5.7090,    971.411
06/30/2018 03:26:01,     0.0963,     5.7615,    995.082
06/30/2018 03:27:01,     0.1023,     5.7938,    994.886
06/30/2018 03:28:01,     0.1028,     5.8158,    971.319
06/30/2018 03:29:01,     0.1035,     5.8472,    971.420
06/30/2018 03:30:01,     0.1104,     5.8601,    995.035
06/30/2018 03:31:01,     0.1239,     5.9141,    994.931
06/30/2018 03:32:01,     0.1225,     6.0206,    971.218
06/30/2018 03:33:01,     0.1250,     6.0622,    994.909
06/30/2018 03:34:01,     0.1287,     6.0730,    994.909
06/30/2018 03:35:01,     0.1230,     6.1496,    971.313
06/30/2018 03:36:01,     0.1272,     6.1540,    971.464
06/30/2018 03:37:01,     0.1272,     6.1988,    993.987
06/30/2018 03:38:01,     0.1252,     6.2091,    971.269
06/30/2018 03:39:01,     0.1176,     6.2207,    971.471
06/30/2018 03:40:01,     0.1139,     6.1978,    994.902
06/30/2018 03:41:01,     0.1147,     6.1548,    978.676
06/30/2018 03:42:01,     0.1189,     6.1306,    995.013
06/30/2018 03:43:01,     0.1200,     6.0977,    995.016
06/30/2018 03:44:01,     0.1283,     6.0620,    990.974
06/30/2018 03:45:01,     0.1362,     6.0317,    971.430
06/30/2018 03:46:01,     0.1394,     6.0318,    980.372
06/30/2018 03:47:01,     0.1431,     6.0608,    995.013
06/30/2018 03:48:01,     0.1502,     6.0689,    971.376
06/30/2018 03:49:01,     0.1484,     6.0845,    973.520
06/30/2018 03:50:01,     0.1468,     6.0759,    994.947
06/30/2018 03:51:01,     0.1461,     6.0947,    971.395
06/30/2018 03:52:01,     0.1464,     6.0932,    971.389
06/30/2018 03:53:01,     0.1374,     6.0787,    994.865
06/30/2018 03:54:01,     0.1338,     6.0723,    971.322
06/30/2018 03:55:01,     0.1316,     6.0534,    971.360
06/30/2018 03:56:01,     0.1301,     6.0510,    994.966
06/30/2018 03:57:01,     0.1285,     6.0438,    994.796
06/30/2018 03:58:01,     0.1372,     6.0628,    994.963
06/30/2018 03:59:01,     0.1394,     6.1106,    994.953
06/30/2018 04:00:01,     0.1428,     6.1428,    994.577
06/30/2018 04:01:01,     0.1475,     6.2103,    971.363
06/30/2018 04:02:01,     0.1509,     6.2714,    971.689
06/30/2018 04:03:01,     0.1529,     6.3459,    995.058
06/30/2018 04:04:01,     0.1601,     6.3887,    971.348
06/30/2018 04:05:01,     0.1670,     6.4197,    971.480
06/30/2018 04:06:01,     0.1654,     6.4308,    995.016
06/30/2018 04:07:01,     0.1661,     6.4262,    988.780
06/30/2018 04:08:01,     0.1666,     6.3958,    971.363
06/30/2018 04:09:01,     0.1712,     6.3866,    994.896
06/30/2018 04:10:01,     0.1756,     6.3218,    971.401
06/30/2018 04:11:01,     0.1789,     6.3101,    971.341
06/30/2018 04:12:01,     0.1870,     6.2885,    973.886
06/30/2018 04:13:01,     0.1926,     6.2940,    994.957
06/30/2018 04:14:01,     0.2061,     6.2835,    995.108
06/30/2018 04:15:01,     0.2177,     6.2784,    976.867
06/30/2018 04:16:01,     0.2250,     6.2716,    994.994
06/30/2018 04:17:01,     0.2359,     6.2875,    971.351
06/30/2018 04:18:01,     0.2393,     6.3207,    971.376
06/30/2018 04:19:01,     0.2487,     6.3430,    994.991
06/30/2018 04:20:01,     0.2494,     6.3547,    971.272
06/30/2018 04:21:01,     0.2562,     6.3551,    971.376
06/30/2018 04:22:01,     0.2531,     6.3503,    994.934
06/30/2018 04:23:01,     0.2607,     6.3263,    994.691
06/30/2018 04:24:01,     0.2664,     6.3046,    971.367
06/30/2018 04:25:01,     0.2670,     6.2951,    995.143
06/30/2018 04:26:01,     0.2701,     6.2654,    971.367
06/30/2018 04:27:01,     0.2812,     6.2602,    971.319
06/30/2018 04:28:01,     0.2968,     6.2529,    971.663
06/30/2018 04:29:01,     0.3031,     6.3157,    995.060
06/30/2018 04:30:01,     0.3149,     6.3381,    995.039
06/30/2018 04:31:01,     0.3211,     6.4150,    971.632
06/30/2018 04:32:01,     0.3273,     6.4756,    995.009
06/30/2018 04:33:01,     0.3436,     6.5474,    978.682
06/30/2018 04:34:01,     0.3581,     6.6681,    971.253
06/30/2018 04:35:01,     0.3706,     6.8630,    994.982
06/30/2018 04:36:01,     0.3778,     7.0547,    971.310
06/30/2018 04:37:01,     0.3855,     7.2049,    971.297
06/30/2018 04:38:01,     0.3962,     7.4062,    978.045
06/30/2018 04:39:01,     0.4115,     7.5491,    994.833
06/30/2018 04:40:01,     0.4257,     7.7272,    971.272
06/30/2018 04:41:01,     0.4514,     7.8696,    994.773
06/30/2018 04:42:01,     0.4550,     7.9631,    994.928
06/30/2018 04:43:01,     0.4695,     7.9850,    971.247
06/30/2018 04:44:01,     0.4804,     7.9886,    971.338
06/30/2018 04:45:01,     0.4876,     8.0054,    994.919
06/30/2018 04:46:01,     0.5064,     8.0717,    994.848
06/30/2018 04:47:01,     0.5258,     8.0530,    971.313
06/30/2018 04:48:01,     0.5338,     8.0795,    994.931
06/30/2018 04:49:01,     0.5523,     8.1269,    994.441
06/30/2018 04:50:01,     0.5608,     8.1549,    971.253
06/30/2018 04:51:01,     0.5740,     8.1808,    971.487
06/30/2018 04:52:01,     0.5837,     8.2323,    993.460
06/30/2018 04:53:01,     0.5897,     8.2350,    971.278
06/30/2018 04:54:01,     0.5983,     8.1569,    971.979
06/30/2018 04:55:01,     0.6038,     8.0887,    994.943
06/30/2018 04:56:01,     0.6099,     8.0055,    971.386
06/30/2018 04:57:01,     0.6136,     7.8806,    994.931
06/30/2018 04:58:01,     0.6192,     7.8155,    994.937
06/30/2018 04:59:01,     0.6361,     7.7376,    971.300
06/30/2018 05:00:01,     0.6445,     7.6845,    971.329
06/30/2018 05:01:01,     0.6576,     7.6671,    994.906
06/30/2018 05:02:01,     0.6825,     7.7215,    994.663
06/30/2018 05:03:01,     0.7077,     7.7904,    971.240
06/30/2018 05:04:01,     0.7259,     7.9215,    994.911
06/30/2018 05:05:01,     0.7497,     7.9753,    994.896
06/30/2018 05:06:01,     0.7673,     8.1042,    971.319
06/30/2018 05:07:01,     0.7844,     8.1702,    971.303
06/30/2018 05:08:01,     0.8020,     8.2503,    994.874
06/30/2018 05:09:01,     0.8243,     8.2671,    971.313
06/30/2018 05:10:01,     0.8353,     8.2274,    971.395
06/30/2018 05:11:01,     0.8509,     8.1973,    994.909
06/30/2018 05:12:01,     0.8598,     8.1739,    990.053
06/30/2018 05:13:01,     0.8729,     8.1028,    995.004
06/30/2018 05:14:01,     0.8834,     8.0820,    995.022
06/30/2018 05:15:01,     0.8991,     8.0473,    971.325
06/30/2018 05:16:01,     0.9124,     8.0621,    971.363
06/30/2018 05:17:01,     0.9311,     8.0843,    973.874
06/30/2018 05:18:01,     0.9385,     8.1548,    994.960
06/30/2018 05:19:01,     0.9518,     8.2279,    971.329
06/30/2018 05:20:01,     0.9658,     8.2367,    972.074
06/30/2018 05:21:01,     0.9793,     8.2179,    994.994
06/30/2018 05:22:01,     0.9961,     8.2322,    971.385
06/30/2018 05:23:01,     1.0085,     8.1873,    971.367
06/30/2018 05:24:01,     1.0146,     8.1531,    994.969
06/30/2018 05:25:01,     1.0201,     8.1038,    971.395
06/30/2018 05:26:01,     1.0222,     7.9937,    971.367
06/30/2018 05:27:01,     1.0249,     7.9200,    995.019
06/30/2018 05:28:01,     1.0254,     7.7793,    994.717
06/30/2018 05:29:01,     1.0260,     7.6499,    994.944
06/30/2018 05:30:01,     1.0206,     7.5837,    994.990
06/30/2018 05:31:01,     1.0167,     7.4267,    994.880
06/30/2018 05:32:01,     1.0058,     7.3010,    971.414
06/30/2018 05:33:01,     0.9912,     7.1609,    971.471
06/30/2018 05:34:01,     0.9859,     7.0354,    995.029
06/30/2018 05:35:01,     0.9830,     6.9610,    971.398
06/30/2018 05:36:01,     0.9914,     6.8533,    971.670
06/30/2018 05:37:01,     0.9908,     6.8040,    994.978
06/30/2018 05:38:01,     0.9938,     6.7941,    971.300
06/30/2018 05:39:01,     1.0100,     6.7650,    971.389
06/30/2018 05:40:01,     1.0324,     6.7652,    994.887
06/30/2018 05:41:01,     1.0531,     6.7840,    986.683
06/30/2018 05:42:01,     1.0753,     6.8508,    971.325
06/30/2018 05:43:01,     1.0981,     6.8557,    994.953
06/30/2018 05:44:01,     1.1092,     6.8663,    994.947
06/30/2018 05:45:01,     1.1172,     6.9380,    994.950
06/30/2018 05:46:01,     1.1341,     6.9293,    974.894
06/30/2018 05:47:01,     1.1383,     6.9059,    994.886
06/30/2018 05:48:01,     1.1384,     6.9121,    971.310
06/30/2018 05:49:01,     1.1475,     6.9125,    971.326
06/30/2018 05:50:01,     1.1608,     6.8989,    994.884
06/30/2018 05:51:01,     1.1971,     6.9154,    971.187
06/30/2018 05:52:01,     1.2176,     7.0064,    971.379
06/30/2018 05:53:01,     1.2386,     7.0307,    994.918
06/30/2018 05:54:01,     1.2754,     7.0377,    993.687
06/30/2018 05:55:01,     1.2967,     7.0934,    971.338
06/30/2018 05:56:01,     1.3233,     7.1799,    994.909
06/30/2018 05:57:01,     1.3459,     7.3054,    994.587
06/30/2018 05:58:01,     1.3681,     7.3792,    971.243
06/30/2018 05:59:01,     1.3881,     7.3932,    972.115
06/30/2018 06:00:01,     1.3888,     7.4009,    994.969
06/30/2018 06:01:01,     1.4137,     7.3571,    994.821
06/30/2018 06:02:01,     1.4271,     7.4069,    971.809
06/30/2018 06:03:01,     1.4417,     7.4340,    994.990
06/30/2018 06:04:01,     1.4784,     7.4637,    971.262
06/30/2018 06:05:01,     1.5075,     7.4633,    971.206
06/30/2018 06:06:01,     1.5266,     7.4443,    994.928
06/30/2018 06:07:01,     1.5518,     7.4241,    971.231
06/30/2018 06:08:01,     1.5608,     7.4824,    971.183
06/30/2018 06:09:01,     1.5734,     7.4844,    994.925
06/30/2018 06:10:01,     1.5909,     7.5190,    994.874
06/30/2018 06:11:01,     1.6368,     7.5107,    971.348
06/30/2018 06:12:01,     1.6346,     7.4687,    994.997
06/30/2018 06:13:01,     1.6206,     7.4248,    994.959
06/30/2018 06:14:02,     1.6244,     7.3997,    971.319
06/30/2018 06:15:01,     1.6442,     7.4130,    971.414
06/30/2018 06:16:01,     1.6568,     7.4582,    995.013
06/30/2018 06:17:01,     1.6828,     7.4561,    994.988
06/30/2018 06:18:01,     1.6977,     7.4631,    971.424
06/30/2018 06:19:01,     1.6956,     7.4348,    994.893
06/30/2018 06:20:01,     1.6761,     7.4057,    991.650
06/30/2018 06:21:01,     1.7021,     7.3944,    971.206
06/30/2018 06:22:01,     1.7251,     7.4119,    971.338
06/30/2018 06:23:01,     1.7375,     7.4235,    971.177
06/30/2018 06:24:01,     1.7450,     7.3533,    971.202
06/30/2018 06:25:01,     1.7502,     7.3151,    973.037
06/30/2018 06:26:01,     1.7581,     7.2676,    994.824
06/30/2018 06:27:01,     1.7565,     7.2957,    971.313
06/30/2018 06:28:01,     1.7766,     7.2661,    994.810
06/30/2018 06:29:01,     1.7867,     7.2211,    994.814
06/30/2018 06:30:01,     1.7940,     7.1942,    971.319
06/30/2018 06:31:01,     1.7958,     7.1317,    971.376
06/30/2018 06:32:01,     1.7947,     7.0879,    994.842
06/30/2018 06:33:01,     1.8017,     7.0713,    994.846
06/30/2018 06:34:01,     1.8148,     7.0604,    971.322
06/30/2018 06:35:01,     1.8277,     7.0737,    994.852
06/30/2018 06:36:01,     1.8397,     7.0243,    994.779
06/30/2018 06:37:01,     1.8620,     7.0332,    971.262
06/30/2018 06:38:01,     1.8918,     7.0402,    971.161
06/30/2018 06:39:01,     1.9075,     7.1028,    992.130
06/30/2018 06:40:01,     1.9199,     7.1802,    971.190
06/30/2018 06:41:01,     1.9294,     7.2300,    971.193
06/30/2018 06:42:01,     1.9255,     7.1881,    994.797
06/30/2018 06:43:01,     1.9128,     7.1664,    990.801
06/30/2018 06:44:01,     1.8929,     7.1192,    994.796
06/30/2018 06:45:01,     1.8741,     7.0933,    994.760
06/30/2018 06:46:01,     1.8262,     7.0316,    978.335
06/30/2018 06:47:01,     1.8009,     6.9140,    971.152
06/30/2018 06:48:01,     1.7780,     6.8379,    973.631
06/30/2018 06:49:01,     1.7678,     6.7813,    994.732
06/30/2018 06:50:01,     1.7783,     6.7867,    971.070
06/30/2018 06:51:01,     1.7746,     6.7311,    972.162
06/30/2018 06:52:01,     1.7650,     6.7074,    994.680
06/30/2018 06:53:01,     1.7585,     6.7174,    971.089
06/30/2018 06:54:01,     1.7686,     6.6639,    971.152
06/30/2018 06:55:01,     1.7720,     6.6868,    994.707
06/30/2018 06:56:01,     1.7647,     6.6975,    971.104
06/30/2018 06:57:01,     1.7634,     6.6386,    971.000
06/30/2018 06:58:01,     1.7525,     6.5926,    994.690
06/30/2018 06:59:01,     1.7345,     6.5518,    994.641
06/30/2018 07:00:01,     1.7262,     6.5686,    994.789
06/30/2018 07:01:01,     1.7320,     6.5375,    994.798
06/30/2018 07:02:01,     1.7350,     6.5369,    994.482
06/30/2018 07:03:01,     1.7294,     6.5704,    971.086
06/30/2018 07:04:01,     1.7435,     6.5115,    971.484
06/30/2018 07:05:01,     1.7455,     6.5390,    994.723
06/30/2018 07:06:01,     1.7405,     6.5058,    970.981
06/30/2018 07:07:01,     1.7504,     6.5548,    971.180
06/30/2018 07:08:01,     1.7639,     6.5890,    994.603
06/30/2018 07:09:01,     1.7857,     6.6189,    970.928
06/30/2018 07:10:01,     1.8170,     6.6601,    971.048
06/30/2018 07:11:01,     1.8256,     6.7185,    994.713
06/30/2018 07:12:01,     1.8597,     6.7371,    971.278
06/30/2018 07:13:01,     1.8730,     6.8168,    971.253
06/30/2018 07:14:01,     1.8886,     6.8567,    975.651
06/30/2018 07:15:01,     1.9132,     6.8829,    994.786
06/30/2018 07:16:01,     1.9137,     6.8689,    994.761
06/30/2018 07:17:01,     1.9324,     6.8284,    972.715
06/30/2018 07:18:01,     1.9264,     6.7804,    994.785
06/30/2018 07:19:01,     1.9209,     6.7144,    971.158
06/30/2018 07:20:01,     1.9210,     6.7214,    971.247
06/30/2018 07:21:01,     1.8972,     6.6826,    994.814
06/30/2018 07:22:01,     1.9033,     6.6233,    971.076
06/30/2018 07:23:01,     1.9079,     6.6155,    971.149
06/30/2018 07:24:01,     1.9071,     6.5839,    994.628
06/30/2018 07:25:01,     1.9173,     6.5976,    994.066
06/30/2018 07:26:01,     1.9373,     6.6319,    971.048
06/30/2018 07:27:01,     1.9433,     6.7214,    994.745
06/30/2018 07:28:01,     1.9520,     6.6934,    988.417
06/30/2018 07:29:01,     1.9541,     6.7262,    971.054
06/30/2018 07:30:01,     1.9573,     6.7146,    971.657
06/30/2018 07:31:01,     1.9584,     6.7029,    994.720
06/30/2018 07:32:01,     1.9555,     6.7608,    994.694
06/30/2018 07:33:01,     1.9642,     6.7519,    971.493
06/30/2018 07:34:01,     1.9604,     6.7244,    994.663
06/30/2018 07:35:01,     1.9727,     6.6928,    971.108
06/30/2018 07:36:01,     1.9881,     6.7263,    971.218
06/30/2018 07:37:01,     2.0126,     6.7234,    994.786
06/30/2018 07:38:01,     2.0334,     6.7587,    971.149
06/30/2018 07:39:01,     2.0496,     6.7671,    971.202
06/30/2018 07:40:01,     2.0585,     6.7900,    994.748
06/30/2018 07:41:01,     2.0769,     6.7579,    994.738
06/30/2018 07:42:01,     2.0912,     6.8212,    971.130
06/30/2018 07:43:01,     2.1041,     6.9229,    994.681
