Time Stamp, NOCNC1-INST (PPB), NO2CNC1-INST (PPB), SMPFLW-INST (cc/m)
06/27/2018 00:53:01,     0.0804,     8.3223,   1003.978
06/27/2018 00:54:01,     0.0769,     8.2157,    980.075
06/27/2018 00:55:01,     0.0742,     8.1639,   1003.831
06/27/2018 00:56:01,     0.0770,     8.0897,   1003.840
06/27/2018 00:57:01,     0.0738,     7.9927,    980.122
06/27/2018 00:58:01,     0.0765,     7.8984,    980.138
06/27/2018 00:59:01,     0.0622,     7.8321,   1003.143
06/27/2018 01:00:01,     0.0599,     7.7585,    980.065
06/27/2018 01:01:01,     0.0639,     7.7016,    980.245
06/27/2018 01:02:01,     0.0642,     7.6501,   1004.037
06/27/2018 01:03:01,     0.0662,     7.6056,    980.164
06/27/2018 01:04:01,     0.0680,     7.5455,   1004.005
06/27/2018 01:05:01,     0.0630,     7.5848,   1004.027
06/27/2018 01:06:01,     0.0645,     7.6025,    980.091
06/27/2018 01:07:01,     0.0638,     7.6046,    980.249
06/27/2018 01:08:01,     0.0636,     7.6255,   1004.079
06/27/2018 01:09:01,     0.0610,     7.5900,   1004.151
06/27/2018 01:10:01,     0.0552,     7.5491,    980.246
06/27/2018 01:11:01,     0.0556,     7.4463,    992.935
06/27/2018 01:12:01,     0.0565,     7.4049,   1004.086
06/27/2018 01:13:01,     0.0565,     7.3091,    980.318
06/27/2018 01:14:01,     0.0607,     7.1887,    980.419
06/27/2018 01:15:01,     0.0596,     7.0602,   1003.661
06/27/2018 01:16:01,     0.0600,     6.9079,    980.324
06/27/2018 01:17:01,     0.0653,     6.7868,    980.299
06/27/2018 01:18:01,     0.0680,     6.6571,   1004.258
06/27/2018 01:19:01,     0.0699,     6.5214,   1000.352
06/27/2018 01:20:01,     0.0696,     6.3848,   1004.344
06/27/2018 01:21:01,     0.0632,     6.3473,   1004.292
06/27/2018 01:22:01,     0.0609,     6.2222,    980.394
06/27/2018 01:23:01,     0.0616,     6.1113,    980.435
06/27/2018 01:24:01,     0.0637,     5.9927,    981.129
06/27/2018 01:25:01,     0.0578,     5.8527,   1004.350
06/27/2018 01:26:01,     0.0580,     5.7279,    980.416
06/27/2018 01:27:01,     0.0536,     5.6098,    981.572
06/27/2018 01:28:01,     0.0533,     5.5113,   1004.308
06/27/2018 01:29:01,     0.0519,     5.4041,    980.482
06/27/2018 01:30:01,     0.0537,     5.2593,    980.410
06/27/2018 01:31:01,     0.0557,     5.1663,   1004.306
06/27/2018 01:32:01,     0.0517,     5.0560,    980.472
06/27/2018 01:33:01,     0.0523,     4.9879,    980.432
06/27/2018 01:34:01,     0.0495,     4.9598,   1004.249
06/27/2018 01:35:01,     0.0477,     4.9373,   1003.778
06/27/2018 01:36:01,     0.0478,     4.9365,   1004.504
06/27/2018 01:37:01,     0.0457,     4.9085,   1004.305
06/27/2018 01:38:01,     0.0432,     4.9029,   1004.187
06/27/2018 01:39:01,     0.0391,     4.8788,    980.508
06/27/2018 01:40:01,     0.0359,     4.8423,    980.789
06/27/2018 01:41:01,     0.0322,     4.8198,   1004.523
06/27/2018 01:42:01,     0.0329,     4.7703,    980.523
06/27/2018 01:43:01,     0.0348,     4.7148,    980.719
06/27/2018 01:44:01,     0.0347,     4.6754,   1004.368
06/27/2018 01:45:01,     0.0318,     4.5910,    980.457
06/27/2018 01:46:01,     0.0400,     4.5435,    980.447
06/27/2018 01:47:01,     0.0451,     4.4997,   1004.290
06/27/2018 01:48:01,     0.0471,     4.4574,    997.997
06/27/2018 01:49:01,     0.0554,     4.4137,    980.406
06/27/2018 01:50:01,     0.0580,     4.3706,    982.061
06/27/2018 01:51:01,     0.0599,     4.3746,   1004.410
06/27/2018 01:52:01,     0.0677,     4.3634,   1004.312
06/27/2018 01:53:01,     0.0701,     4.3768,   1004.318
06/27/2018 01:54:01,     0.0736,     4.3816,   1004.327
06/27/2018 01:55:01,     0.0742,     4.3994,    980.410
06/27/2018 01:56:01,     0.0779,     4.4042,    980.422
06/27/2018 01:57:01,     0.0754,     4.4064,   1004.423
06/27/2018 01:58:01,     0.0769,     4.4133,    980.299
06/27/2018 01:59:01,     0.0791,     4.4334,    980.457
06/27/2018 02:00:01,     0.0802,     4.4473,   1004.331
06/27/2018 02:01:01,     0.0775,     4.4926,   1004.337
06/27/2018 02:02:01,     0.0713,     4.5100,   1003.264
06/27/2018 02:03:01,     0.0667,     4.5390,   1004.275
06/27/2018 02:04:01,     0.0677,     4.5528,   1004.299
06/27/2018 02:05:01,     0.0663,     4.6006,   1004.377
06/27/2018 02:06:01,     0.0695,     4.6702,    980.362
06/27/2018 02:07:01,     0.0685,     4.7065,    980.691
06/27/2018 02:08:01,     0.0687,     4.7636,   1004.152
06/27/2018 02:09:01,     0.0644,     4.7711,    980.504
06/27/2018 02:10:01,     0.0654,     4.7433,    980.492
06/27/2018 02:11:01,     0.0687,     4.7380,   1004.261
06/27/2018 02:12:01,     0.0733,     4.6879,    980.498
06/27/2018 02:13:01,     0.0697,     4.6182,    980.561
06/27/2018 02:14:01,     0.0698,     4.5556,   1004.284
06/27/2018 02:15:01,     0.0687,     4.4783,    980.264
06/27/2018 02:16:01,     0.0640,     4.4124,    980.460
06/27/2018 02:17:01,     0.0639,     4.3614,    980.789
06/27/2018 02:18:01,     0.0638,     4.3428,   1004.242
06/27/2018 02:19:01,     0.0681,     4.3090,   1004.277
06/27/2018 02:20:01,     0.0672,     4.2850,    982.351
06/27/2018 02:21:01,     0.0667,     4.2735,   1004.211
06/27/2018 02:22:01,     0.0607,     4.2972,    980.381
06/27/2018 02:23:01,     0.0690,     4.2868,    980.274
06/27/2018 02:24:01,     0.0735,     4.2632,   1004.344
06/27/2018 02:25:01,     0.0727,     4.2794,    980.369
06/27/2018 02:26:01,     0.0716,     4.2671,    980.372
06/27/2018 02:27:01,     0.0664,     4.2700,   1004.188
06/27/2018 02:28:01,     0.0642,     4.2522,   1003.547
06/27/2018 02:29:01,     0.0586,     4.2521,    980.413
06/27/2018 02:30:01,     0.0571,     4.2576,   1004.287
06/27/2018 02:31:01,     0.0579,     4.2670,   1004.052
06/27/2018 02:32:01,     0.0511,     4.2869,    980.495
06/27/2018 02:33:01,     0.0458,     4.2969,    980.643
06/27/2018 02:34:01,     0.0501,     4.2879,   1004.347
06/27/2018 02:35:01,     0.0520,     4.3098,   1004.321
06/27/2018 02:36:01,     0.0559,     4.3054,    981.382
06/27/2018 02:37:01,     0.0589,     4.3072,   1004.232
06/27/2018 02:38:01,     0.0612,     4.3475,    980.492
06/27/2018 02:39:01,     0.0602,     4.3592,    980.514
06/27/2018 02:40:01,     0.0607,     4.3693,   1004.332
06/27/2018 02:41:01,     0.0548,     4.3962,    980.410
06/27/2018 02:42:01,     0.0577,     4.3801,    980.479
06/27/2018 02:43:01,     0.0579,     4.3971,    982.282
06/27/2018 02:44:01,     0.0598,     4.4188,   1004.399
06/27/2018 02:45:01,     0.0628,     4.4437,    980.467
06/27/2018 02:46:01,     0.0671,     4.4540,   1004.369
06/27/2018 02:47:01,     0.0664,     4.4763,   1003.860
06/27/2018 02:48:01,     0.0729,     4.5068,    980.384
06/27/2018 02:49:01,     0.0753,     4.5271,    980.419
06/27/2018 02:50:01,     0.0773,     4.5565,   1004.227
06/27/2018 02:51:01,     0.0797,     4.6503,   1004.265
06/27/2018 02:52:01,     0.0819,     4.6706,    980.299
06/27/2018 02:53:01,     0.0804,     4.6961,   1004.109
06/27/2018 02:54:01,     0.0817,     4.7240,   1002.319
06/27/2018 02:55:01,     0.0786,     4.7581,    980.309
06/27/2018 02:56:01,     0.0762,     4.7820,    980.953
06/27/2018 02:57:01,     0.0723,     4.7842,   1003.630
06/27/2018 02:58:01,     0.0739,     4.8129,    980.217
06/27/2018 02:59:01,     0.0753,     4.8115,    980.630
06/27/2018 03:00:01,     0.0728,     4.7913,   1004.088
06/27/2018 03:01:01,     0.0726,     4.7991,    980.268
06/27/2018 03:02:01,     0.0811,     4.7841,   1004.201
06/27/2018 03:03:01,     0.0792,     4.7903,   1004.179
06/27/2018 03:04:01,     0.0796,     4.7897,    980.167
06/27/2018 03:05:01,     0.0892,     4.7847,    980.296
06/27/2018 03:06:01,     0.0955,     4.7735,   1004.116
06/27/2018 03:07:01,     0.1009,     4.7583,   1004.170
06/27/2018 03:08:01,     0.1003,     4.7753,    980.337
06/27/2018 03:09:01,     0.1048,     4.8134,   1004.174
06/27/2018 03:10:01,     0.1050,     4.8328,   1003.507
06/27/2018 03:11:01,     0.1025,     4.8497,    980.239
06/27/2018 03:12:01,     0.1057,     4.8894,    980.378
06/27/2018 03:13:01,     0.1053,     4.8847,   1004.132
06/27/2018 03:14:01,     0.0967,     4.9439,    980.226
06/27/2018 03:15:01,     0.0978,     4.9718,    980.492
06/27/2018 03:16:02,     0.0937,     4.9748,   1004.202
06/27/2018 03:17:01,     0.0961,     4.9532,   1002.086
06/27/2018 03:18:01,     0.0992,     4.9163,   1004.100
06/27/2018 03:19:01,     0.1067,     4.8840,   1004.252
06/27/2018 03:20:01,     0.1076,     4.8818,    980.309
06/27/2018 03:21:01,     0.1068,     4.8601,    980.211
06/27/2018 03:22:01,     0.1082,     4.8617,    989.361
06/27/2018 03:23:01,     0.1139,     4.8373,   1004.151
06/27/2018 03:24:01,     0.1155,     4.8497,    980.318
06/27/2018 03:25:01,     0.1179,     4.8383,    980.890
06/27/2018 03:26:01,     0.1198,     4.8445,   1004.169
06/27/2018 03:27:01,     0.1214,     4.8756,    980.230
06/27/2018 03:28:01,     0.1158,     4.9427,    980.220
06/27/2018 03:29:01,     0.1202,     4.9762,   1004.068
06/27/2018 03:30:01,     0.1208,     5.0319,    980.239
06/27/2018 03:31:01,     0.1236,     5.0987,    980.189
06/27/2018 03:32:01,     0.1233,     5.1428,   1004.018
06/27/2018 03:33:01,     0.1214,     5.2210,   1004.006
06/27/2018 03:34:01,     0.1190,     5.3279,   1004.114
06/27/2018 03:35:01,     0.1121,     5.4206,   1004.071
06/27/2018 03:36:01,     0.1104,     5.4888,   1001.930
06/27/2018 03:37:01,     0.1126,     5.5301,    980.249
06/27/2018 03:38:01,     0.1086,     5.5896,    980.167
06/27/2018 03:39:01,     0.1074,     5.6175,   1004.084
06/27/2018 03:40:01,     0.1061,     5.6539,    980.135
06/27/2018 03:41:01,     0.1043,     5.7089,    980.343
06/27/2018 03:42:01,     0.1023,     5.7926,   1003.957
06/27/2018 03:43:01,     0.1123,     5.8116,    995.815
06/27/2018 03:44:01,     0.1166,     5.9150,    980.211
06/27/2018 03:45:01,     0.1286,     6.0839,   1004.079
06/27/2018 03:46:01,     0.1277,     6.3229,    980.119
06/27/2018 03:47:01,     0.1388,     6.5323,    980.192
06/27/2018 03:48:01,     0.1424,     6.7864,    985.682
06/27/2018 03:49:01,     0.1506,     7.0106,   1004.028
06/27/2018 03:50:01,     0.1556,     7.3530,   1004.066
06/27/2018 03:51:01,     0.1597,     7.5811,   1004.027
06/27/2018 03:52:01,     0.1643,     7.8686,   1003.989
06/27/2018 03:53:01,     0.1723,     8.1018,    980.167
06/27/2018 03:54:01,     0.1795,     8.3071,    980.138
06/27/2018 03:55:01,     0.1897,     8.4869,   1003.920
06/27/2018 03:56:01,     0.1986,     8.6511,    980.103
06/27/2018 03:57:01,     0.2117,     8.8086,    980.144
06/27/2018 03:58:01,     0.2206,     8.9494,   1003.885
06/27/2018 03:59:01,     0.2200,     9.2049,   1003.834
06/27/2018 04:00:01,     0.2270,     9.4310,    980.208
06/27/2018 04:01:01,     0.2310,     9.6462,   1004.015
06/27/2018 04:02:01,     0.2361,     9.8224,   1003.009
06/27/2018 04:03:01,     0.2389,     9.9586,    980.122
06/27/2018 04:04:01,     0.2446,    10.1225,    980.722
06/27/2018 04:05:01,     0.2467,    10.2823,   1004.091
06/27/2018 04:06:01,     0.2533,    10.5308,   1004.104
06/27/2018 04:07:01,     0.2690,    10.7290,    980.283
06/27/2018 04:08:01,     0.2884,    10.8724,   1004.077
06/27/2018 04:09:01,     0.3041,    11.0196,    980.192
06/27/2018 04:10:01,     0.3242,    11.1570,    980.148
06/27/2018 04:11:01,     0.3545,    11.4289,   1004.192
06/27/2018 04:12:01,     0.4058,    11.8024,    980.192
06/27/2018 04:13:01,     0.4433,    12.1755,    980.135
06/27/2018 04:14:01,     0.4715,    12.4724,    982.380
06/27/2018 04:15:01,     0.4879,    12.6799,   1004.163
06/27/2018 04:16:01,     0.5173,    12.8716,    980.268
06/27/2018 04:17:01,     0.5431,    13.0750,   1004.062
06/27/2018 04:18:01,     0.5633,    13.2910,   1003.621
06/27/2018 04:19:01,     0.5732,    13.5406,    980.252
06/27/2018 04:20:01,     0.5694,    13.5579,    980.328
06/27/2018 04:21:02,     0.5605,    13.5246,   1004.121
06/27/2018 04:22:01,     0.5628,    13.4625,   1004.129
06/27/2018 04:23:01,     0.5740,    13.4611,    980.274
06/27/2018 04:24:01,     0.5927,    13.4707,   1003.948
06/27/2018 04:25:01,     0.6152,    13.5098,    980.264
06/27/2018 04:26:01,     0.6365,    13.5115,    980.239
06/27/2018 04:27:01,     0.6641,    13.5064,    980.460
06/27/2018 04:28:01,     0.7036,    13.4633,    980.265
06/27/2018 04:29:01,     0.7483,    13.6009,    980.329
06/27/2018 04:30:01,     0.7979,    13.7505,    987.179
06/27/2018 04:31:01,     0.8288,    13.8213,   1003.947
06/27/2018 04:32:01,     0.8619,    13.8434,    980.334
06/27/2018 04:33:01,     0.8827,    13.7134,   1004.107
06/27/2018 04:34:01,     0.8975,    13.5721,   1004.204
06/27/2018 04:35:01,     0.9090,    13.4410,    980.154
06/27/2018 04:36:01,     0.9198,    13.2791,    980.353
06/27/2018 04:37:01,     0.9260,    13.0919,   1004.167
06/27/2018 04:38:01,     0.9179,    12.7247,   1004.164
06/27/2018 04:39:01,     0.9196,    12.3600,    980.280
06/27/2018 04:40:01,     0.9130,    12.1256,   1004.100
06/27/2018 04:41:01,     0.9104,    11.9260,   1004.046
06/27/2018 04:42:01,     0.9166,    11.6987,    980.249
06/27/2018 04:43:01,     0.9216,    11.5202,    980.508
06/27/2018 04:44:01,     0.9342,    11.3154,   1001.473
06/27/2018 04:45:01,     0.9384,    11.2084,    980.280
06/27/2018 04:46:01,     0.9490,    11.0406,    980.561
06/27/2018 04:47:01,     0.9515,    11.0048,   1004.059
06/27/2018 04:48:01,     0.9556,    10.8735,   1001.401
06/27/2018 04:49:01,     0.9749,    10.6953,   1004.122
06/27/2018 04:50:01,     0.9947,    10.6494,   1004.075
06/27/2018 04:51:01,     1.0209,    10.6235,    980.274
06/27/2018 04:52:01,     1.0455,    10.6029,    980.242
06/27/2018 04:53:01,     1.0694,    10.5800,   1004.157
06/27/2018 04:54:01,     1.0944,    10.5234,   1004.082
06/27/2018 04:55:01,     1.1221,    10.4513,    980.274
06/27/2018 04:56:01,     1.1640,    10.4370,    981.101
06/27/2018 04:57:01,     1.1932,    10.4550,   1003.993
06/27/2018 04:58:01,     1.2279,    10.4489,    980.246
06/27/2018 04:59:01,     1.2579,    10.3860,    980.252
06/27/2018 05:00:01,     1.3012,    10.3827,   1004.034
06/27/2018 05:01:01,     1.3621,    10.4413,    980.179
06/27/2018 05:02:01,     1.4395,    10.6057,    980.264
06/27/2018 05:03:01,     1.4941,    10.6976,   1004.006
06/27/2018 05:04:01,     1.5609,    10.9211,   1002.594
06/27/2018 05:05:01,     1.6529,    11.1249,   1004.173
06/27/2018 05:06:01,     1.7355,    11.3102,   1003.964
06/27/2018 05:07:01,     1.8408,    11.5539,   1003.948
06/27/2018 05:08:01,     1.9638,    11.8860,    980.239
06/27/2018 05:09:01,     2.1001,    12.1001,    980.236
06/27/2018 05:10:01,     2.2108,    12.2731,   1004.035
06/27/2018 05:11:01,     2.3672,    12.3987,    980.050
06/27/2018 05:12:01,     2.5541,    12.6148,    980.501
06/27/2018 05:13:01,     2.7405,    12.8167,   1004.046
06/27/2018 05:14:01,     2.9829,    13.2073,    987.514
06/27/2018 05:15:01,     3.2307,    13.6311,    980.123
06/27/2018 05:16:01,     3.5119,    13.9344,   1003.924
06/27/2018 05:17:01,     3.7704,    14.3397,    980.119
06/27/2018 05:18:01,     4.0381,    14.7204,    980.094
06/27/2018 05:19:01,     4.3362,    15.2288,    983.823
06/27/2018 05:20:01,     4.6040,    15.5747,   1003.974
06/27/2018 05:21:01,     5.0209,    16.2419,   1003.980
06/27/2018 05:22:01,     5.3431,    16.6692,    981.669
06/27/2018 05:23:01,     5.5563,    16.8834,   1003.958
06/27/2018 05:24:01,     5.7692,    17.2267,    980.081
06/27/2018 05:25:01,     5.9082,    17.4997,    980.138
06/27/2018 05:26:01,     6.0214,    17.5390,   1003.978
06/27/2018 05:27:01,     6.0889,    17.6119,    980.088
06/27/2018 05:28:01,     6.1045,    17.5661,    980.160
06/27/2018 05:29:01,     6.0936,    17.5044,   1004.063
06/27/2018 05:30:01,     6.0655,    17.3066,    998.963
06/27/2018 05:31:01,     6.0524,    17.3174,    980.164
06/27/2018 05:32:01,     6.0733,    17.1466,   1003.947
06/27/2018 05:33:01,     6.1028,    17.0217,   1003.873
06/27/2018 05:34:01,     6.2738,    16.9386,    980.170
06/27/2018 05:35:01,     6.4524,    17.0331,    980.365
06/27/2018 05:36:01,     6.5822,    17.1604,   1004.107
06/27/2018 05:37:01,     6.7288,    17.2201,   1004.101
06/27/2018 05:38:01,     6.8199,    17.2932,    981.518
06/27/2018 05:39:01,     6.7791,    17.1869,   1003.951
06/27/2018 05:40:01,     6.7721,    16.9240,    980.103
06/27/2018 05:41:01,     6.7078,    16.8575,    980.015
06/27/2018 05:42:01,     6.5490,    16.6527,   1004.086
06/27/2018 05:43:01,     6.3371,    16.3788,    980.069
06/27/2018 05:44:01,     6.1783,    16.0614,    980.062
06/27/2018 05:45:01,     6.1210,    15.8468,    985.657
06/27/2018 05:46:01,     6.1006,    15.7111,   1003.996
06/27/2018 05:47:01,     6.0952,    15.5158,    980.037
06/27/2018 05:48:01,     6.0988,    15.5718,   1003.949
06/27/2018 05:49:01,     6.0654,    15.5523,   1003.771
06/27/2018 05:50:01,     6.1256,    15.5262,    980.103
06/27/2018 05:51:01,     6.2465,    15.6109,    980.148
06/27/2018 05:52:01,     6.3317,    15.6225,   1004.056
06/27/2018 05:53:01,     6.5390,    15.6688,   1003.996
06/27/2018 05:54:01,     6.6246,    15.6138,    980.179
06/27/2018 05:55:01,     6.6571,    15.6815,   1003.917
06/27/2018 05:56:01,     6.6682,    15.5767,    980.101
06/27/2018 05:57:01,     6.7944,    15.4781,    980.107
06/27/2018 05:58:01,     6.8945,    15.4622,    981.335
06/27/2018 05:59:01,     6.9411,    15.3773,    980.025
06/27/2018 06:00:01,     6.9511,    15.3704,    980.094
06/27/2018 06:01:01,     6.8475,    15.2906,    982.639
06/27/2018 06:02:01,     6.6982,    15.1465,   1003.968
06/27/2018 06:03:01,     6.5843,    15.0835,    980.047
06/27/2018 06:04:01,     6.5792,    14.9329,   1004.009
06/27/2018 06:05:01,     6.5696,    14.8431,   1003.942
06/27/2018 06:06:01,     6.5461,    14.7319,    980.056
06/27/2018 06:07:01,     6.5603,    14.7525,    980.094
06/27/2018 06:08:01,     6.5831,    14.7933,   1004.109
06/27/2018 06:09:01,     6.6687,    14.7671,   1004.075
06/27/2018 06:10:01,     6.8394,    14.7619,    980.321
06/27/2018 06:11:01,     6.9230,    14.8311,   1004.100
06/27/2018 06:12:01,     6.9950,    14.8743,    980.271
06/27/2018 06:13:01,     7.0817,    14.9110,    980.252
06/27/2018 06:14:01,     7.1891,    14.9454,    980.410
06/27/2018 06:15:01,     7.2054,    14.9558,    980.299
06/27/2018 06:16:01,     7.2031,    14.9375,    980.334
06/27/2018 06:17:01,     7.2376,    14.8514,    984.789
06/27/2018 06:18:01,     7.2643,    14.8388,   1004.094
06/27/2018 06:19:01,     7.2257,    14.8387,    980.242
06/27/2018 06:20:01,     7.1520,    14.7479,   1004.151
06/27/2018 06:21:01,     7.1516,    14.7045,   1004.296
06/27/2018 06:22:01,     7.0923,    14.7539,    980.252
06/27/2018 06:23:01,     7.1990,    14.6070,    980.334
06/27/2018 06:24:01,     7.3908,    14.7319,   1004.205
06/27/2018 06:25:01,     7.5060,    14.8289,   1004.084
06/27/2018 06:26:01,     7.5289,    14.8870,    980.315
06/27/2018 06:27:01,     7.5801,    14.8974,   1004.106
06/27/2018 06:28:01,     7.7591,    15.0042,   1003.983
06/27/2018 06:29:01,     7.9549,    15.1991,    980.160
06/27/2018 06:30:01,     8.0919,    15.2519,    980.489
06/27/2018 06:31:01,     8.2103,    15.3514,   1003.494
06/27/2018 06:32:01,     8.1732,    15.3651,    980.233
06/27/2018 06:33:01,     8.2541,    15.1968,    980.703
06/27/2018 06:34:01,     8.4122,    15.1203,   1004.050
06/27/2018 06:35:01,     8.4757,    15.2178,    997.650
06/27/2018 06:36:01,     8.5238,    15.1405,   1004.081
06/27/2018 06:37:01,     8.3580,    14.9769,   1004.112
06/27/2018 06:38:01,     8.2814,    14.8725,    980.065
06/27/2018 06:39:01,     8.1907,    14.7896,    980.050
06/27/2018 06:40:01,     8.2549,    14.7506,    980.877
06/27/2018 06:41:01,     8.2120,    14.7472,   1004.116
06/27/2018 06:42:01,     8.0178,    14.5986,    980.173
06/27/2018 06:43:01,     7.9179,    14.4791,    984.669
06/27/2018 06:44:01,     7.9201,    14.5321,   1004.157
06/27/2018 06:45:01,     7.9374,    14.4634,    980.274
06/27/2018 06:46:01,     7.9567,    14.5095,    980.293
06/27/2018 06:47:01,     7.9385,    14.4674,   1004.109
06/27/2018 06:48:01,     7.9530,    14.5012,    980.163
06/27/2018 06:49:01,     7.8161,    14.2872,    980.245
06/27/2018 06:50:01,     7.9313,    14.3311,   1003.986
06/27/2018 06:51:01,     7.9994,    14.4117,   1004.151
06/27/2018 06:52:01,     8.2147,    14.4772,   1004.056
06/27/2018 06:53:01,     8.4103,    14.5769,   1003.871
06/27/2018 06:54:01,     8.5003,    14.6654,    999.181
06/27/2018 06:55:01,     8.6900,    14.8959,    980.173
06/27/2018 06:56:01,     8.8478,    15.0560,    980.081
06/27/2018 06:57:01,     9.0063,    15.2156,   1004.250
06/27/2018 06:58:01,     9.0332,    15.2465,    980.217
06/27/2018 06:59:01,     9.0373,    15.2378,    980.419
06/27/2018 07:00:01,     9.0145,    15.1886,   1004.049
06/27/2018 07:01:01,     8.8651,    15.1685,    980.167
06/27/2018 07:02:01,     8.8711,    15.1379,    980.053
06/27/2018 07:03:01,     8.9076,    15.0509,   1003.965
06/27/2018 07:04:01,     8.8700,    14.9514,    980.211
06/27/2018 07:05:01,     8.8374,    14.9537,    980.321
06/27/2018 07:06:01,     8.8553,    14.8831,    987.455
06/27/2018 07:07:01,     8.9385,    15.0075,   1004.009
06/27/2018 07:08:01,     9.0839,    15.1642,   1004.163
06/27/2018 07:09:01,     9.0686,    15.2041,    982.743
06/27/2018 07:10:01,     8.8735,    15.0728,   1004.059
06/27/2018 07:11:01,     8.8319,    14.8347,    980.280
06/27/2018 07:12:01,     8.8228,    14.6724,    980.280
06/27/2018 07:13:01,     8.8417,    14.7016,   1003.975
06/27/2018 07:14:01,     8.7837,    14.6034,    980.318
06/27/2018 07:15:01,     8.7543,    14.5654,    980.214
06/27/2018 07:16:01,     8.8222,    14.5329,   1004.027
06/27/2018 07:17:01,     8.9246,    14.6185,   1003.087
06/27/2018 07:18:01,     9.1363,    14.7601,    980.198
06/27/2018 07:19:01,     9.2692,    14.8967,   1004.035
06/27/2018 07:20:01,     9.1977,    14.8845,   1002.723
06/27/2018 07:21:01,     9.2544,    15.0301,    980.069
06/27/2018 07:22:01,     9.4273,    14.9848,    980.830
06/27/2018 07:23:01,     9.5778,    15.0877,   1003.867
06/27/2018 07:24:01,     9.6392,    15.1512,   1003.791
06/27/2018 07:25:01,     9.6037,    15.1172,    980.274
06/27/2018 07:26:01,     9.5202,    15.0032,   1003.794
06/27/2018 07:27:01,     9.4977,    15.0448,    980.195
06/27/2018 07:28:01,     9.5748,    15.0925,    980.053
06/27/2018 07:29:01,     9.5621,    15.2456,   1003.977
06/27/2018 07:30:01,     9.5017,    15.2378,    980.182
06/27/2018 07:31:01,     9.4411,    15.2482,    980.261
06/27/2018 07:32:01,     9.4525,    15.2858,   1003.946
06/27/2018 07:33:01,     9.4462,    15.3721,   1004.163
06/27/2018 07:34:01,     9.5394,    15.3273,    980.081
06/27/2018 07:35:01,     9.7437,    15.4443,   1004.113
